2Theta,Intensity
20.00835563,0
20.02535563,-111.487378117779
20.04235563,-54.1045684919281
20.05935563,98.9854418341656
20.07635563,-11.4134459802281
20.09335563,-57.3138450377592
20.11035563,10.8747063592382
20.12735563,66.8185471073066
20.14435563,-51.8593450258722
20.16135563,-67.0375665168249
20.17835563,36.7122145720805
20.19535563,-153.963313795595
20.21235563,-136.787835654275
20.22935563,-80.1425776026845
20.24635563,31.5808584015376
20.26335563,15.2281556309299
20.28035563,-83.9927682662947
20.29735563,-24.6844553840983
20.31435563,-1.85873408823682
20.33135563,38.0073888547086
20.34835563,44.9640412806566
20.36535563,-4.78362006883617
20.38235563,-6.87880051627508
20.39935563,-20.3927222884122
20.41635563,8.542186564031
20.43335563,13.6012502924532
20.45035563,39.7306159489071
20.46735563,-15.0922008687012
20.48435563,-97.1356114526589
20.50135563,-86.4226959142816
20.51835563,134.243060819046
20.53535563,47.9676882522654
20.55235563,57.9902835767643
20.56935563,221.337491638265
20.58635563,113.533604024682
20.60335563,16.2634725992157
20.62035563,1.67078670351657
20.63735563,-7.19295492043602
20.65435563,14.0051870947864
20.67135563,71.7734906975129
20.68835563,37.8968113795108
20.70535563,47.1839668573793
20.72235563,-12.2215520987484
20.73935563,92.652907028847
20.75635563,-3.13612973271484
20.77335563,6.28536695561343
20.79035563,175.643274961913
20.80735563,7.98234541205238
20.82435563,152.884520528662
20.84135563,55.0987048250081
20.85835563,51.4424207018583
20.87535563,131.98427458988
20.89235563,36.9221429205591
20.90935563,51.1918222013173
20.92635563,-21.4063129490105
20.94335563,138.176790334826
20.96035563,-60.6282066053454
20.97735563,-97.5209912125028
20.99435563,83.5702009918468
21.01135563,60.8842247135435
21.02835563,142.358421114758
21.04535563,67.7570018967317
21.06235563,-100.638674406985
21.07935563,-72.299209600822
21.09635563,65.3463988894609
21.11335563,103.844728480523
21.13035563,-60.9508792017023
21.14735563,-15.5926207549473
21.16435563,37.4897188692175
21.18135563,98.7833423137699
21.19835563,-9.00226805831699
21.21535563,-82.3782236607758
21.23235563,42.1825127287047
21.24935563,31.9612805493462
21.26635563,38.3728153291622
21.28335563,79.6601226742459
21.30035563,59.5791602106856
21.31735563,-75.3831787375011
21.33435563,-69.6935599428916
21.35135563,-72.0683145691555
21.36835563,-5.02764057991226
21.38535563,110.653002407081
21.40235563,-61.9488606565446
21.41935563,-70.2977589925522
21.43635563,19.2786225349655
21.45335563,18.11532166082
21.47035563,39.3262381950117
21.48735563,-77.4136472862556
21.50435563,-179.177848223309
21.52135563,-137.369199221412
21.53835563,-72.1023810091292
21.55535563,55.0259355383205
21.57235563,151.335591716738
21.58935563,45.6982626520985
21.60635563,41.5999939214016
21.62335563,45.1592868494254
21.64035563,-83.4053230678592
21.65735563,11.9177653223705
21.67435563,54.5976140198491
21.69135563,116.612872779074
21.70835563,-20.1878939401504
21.72535563,-68.0057779004428
21.74235563,21.606646250083
21.75935563,-10.5842885123848
21.77635563,-55.9061009387888
21.79335563,79.1536282724101
21.81035563,133.190388116327
21.82735563,21.1965355010861
21.84435563,-62.8515958519101
21.86135563,-92.1705843668424
21.87835563,-6.59009011907528
21.89535563,-26.317028362615
21.91235563,-50.558100501049
21.92935563,10.7015443176697
21.94635563,-8.56093725920618
21.96335563,-34.0362091244233
21.98035563,226.209190103928
21.99735563,148.913325615686
22.01435563,119.82099493579
