2Theta (degrees),Intensity
20.320633503768377,0.12747929785540557
22.273253819405756,0.07306195718424179
22.463258470449734,0.048817081047606126
22.65588729388198,0.03100670879438239
25.342077348730083,100.0
25.378145115521857,98.70456942398644
25.46567187189881,99.81680472745964
34.633670068704085,26.635198251873486
34.914315881453334,28.76854351324416
35.079572542065534,28.21618614698058
37.23315465321853,9.225436142752674
37.56380735493553,8.64516948721617
37.775174369574074,7.343896089406002
40.62915649826101,0.061991593185391866
40.67849334375577,0.017417979361790365
40.787394228904034,0.005452508967355626
41.31808791259609,0.1281597868656554
42.65259023885773,10.888123368971316
42.91099673063591,11.786245642896631
42.91750622016852,11.119135792023277
43.23512339476238,9.918503567697586
43.23562970121994,10.46301473331321
43.29605081415946,10.623975853070373
43.94492116725372,0.020351843568418647
44.108547765238264,0.014276393767858133
44.472069632346965,0.006133122503409758
45.44874747561,8.705893824282034
45.85321362027448,9.645629761715798
46.26374700548325,9.140904528389681
52.042714376602355,15.262513555097726
52.121042414825524,14.874058311539168
52.31120937945485,15.438509068879512
53.43415613500767,0.010368627126002703
53.74209438547268,0.001650489088470861
53.88539641860424,0.024812480019704916
56.03995579225102,0.002143971108755271
56.61247729165163,15.86177177459207
56.80277340090285,14.138054003563074
57.001623898799835,0.006193787462278882
57.031872814576005,13.90008638080113
57.16612628586085,16.473629123730444
57.26546663356907,14.55177762245774
57.32054349350381,15.664120480867094
58.73422503829024,0.30826996025328957
58.987665564464,0.3975192082710553
59.116883799035605,0.4601488414051803
59.58526503316195,0.24980762252490485
59.626624459264214,0.3127734310425792
59.842009269027486,0.34864523369634737
60.2380258771433,7.180155860484544
60.29139768428007,5.654556713495661
60.68311030530774,4.927786493307555
60.691985840971,6.544041066399635
60.69602696651922,4.936895292448499
60.8211707984364,5.960104302089845
60.90188559027951,5.4786225715401855
60.95247852255168,5.268759217627883
61.13426966062983,5.91502827023174
63.9040679273093,0.02788254666777502
65.2943900941611,5.659671136545436
65.63171991711151,4.461836592498255
65.82185301761437,4.319868729600724
66.26518284035033,5.094136736102903
66.46828598185714,5.121470820807704
66.57542741882928,4.278631586738802
67.19145456673152,0.015041441255421072
67.21407230474674,12.67533139036222
67.44864644194013,0.00681147702231055
67.63373417006923,12.71244965274319
68.28371147041449,12.190619512017848
69.32288697316753,0.27277689507167385
69.65345718981912,0.13632740976744293
69.82008936629022,0.21424354932109102
70.04705178362643,0.1997392138808885
70.10228548373932,0.11894117437121281
70.2048013095857,0.16523522159729728
71.23874781154848,0.0051609407043822055
71.51099421009258,0.013489062311010927
71.93864397806362,0.010105130050377836
73.06958172044534,5.403487532849593
73.73767191629273,4.45212220836752
74.13220004597359,4.437515080371919
75.86439319200802,3.8686905838101895
76.07507981139631,1.0441993846863638
76.21018608472556,3.371363797226546
76.21740556455354,1.2403293745476247
76.35073478755038,3.30568401119989
76.61692992852977,1.3759193804759846
76.6211294465893,0.9989093966470284
76.74986531649414,1.2387896445790343
76.88759397294614,1.0809231348693622
78.90529368816689,0.10593366995255567
79.1965836272196,0.166643469687497
79.35520840696121,1.1944692765186309
79.66195371119848,0.09276123095287714
79.9632061652277,0.08989692239876931
80.1715017158574,1.2542016863310126
80.3047196647869,0.0707731482764676
80.31538745304935,0.11785300426087211
80.69546004193454,1.357809910716497
81.65112572316033,0.35764737652733414
82.3040501750235,0.29993600838561973
82.4443232151437,0.2798847180819512
82.57390299134052,0.26567113990052
82.78531417180467,0.31009731990932277
82.78766005655591,0.6568146644403817
83.14134699007059,0.6422327083400582
83.30721220311865,0.26974866652670165
83.55464126637452,0.6086380425381459
83.71123397348391,0.23270996436015376
83.94000007350473,0.1125990822809598
83.9917614576336,0.6773280629274043
84.18944581482491,0.137009795512211
84.25076517003276,0.7708505923281703
84.33469823827016,0.721555950815647
84.48912639718193,0.007899709242047082
84.49878714916142,0.010061185001612552
84.68617713809482,3.1606741284860265
84.75013946173219,0.15824872478105173
84.92790703034825,0.20121547336399662
85.1048702105115,1.9389080588178063
85.1426432814965,3.2843382831992844
85.25976616655716,0.10981920253123105
85.26687230669629,3.095844184168646
85.53046414463459,2.0820859756792
85.67960921566441,2.30612908997919
85.9471223098375,2.5507714014272858
85.9664779293772,3.0926651960549734
85.98099552951338,2.3850576973333597
86.07100711004803,2.0755168805628603
86.31558962719221,2.988779682906757
86.5589470891806,3.10934371846084
87.95065565464546,1.3392236284965002
88.0793021708524,1.2532558678378087
88.36368562549447,1.5168082994109913
89.75804201181043,5.723344304046636
89.76205787160838,1.2178320807228409
89.8856428442694,1.4006634090066548
