2Theta,Intensity
20.02535563,6562.03875961591
20.04235563,6677.58533702585
20.05935563,6661.64603878637
20.07635563,6592.2283533273
20.09335563,6726.37169898863
20.11035563,6683.23137581363
20.12735563,6654.45716680571
20.14435563,6724.26685136218
20.16135563,6629.20969525004
20.17835563,6785.80081567038
20.19535563,6646.76021545
20.21235563,6613.30232691355
20.22935563,6515.22651272283
20.24635563,6687.60754074863
20.26335563,6726.16456607379
20.28035563,6643.8893689819
20.29735563,6757.83188828067
20.31435563,6690.13047097714
20.33135563,6563.80830410313
20.34835563,6538.08895045453
20.36535563,6548.58395657391
20.38235563,6591.5204309
20.39935563,6591.21830255795
20.41635563,6515.67796869073
20.43335563,6482.81467366354
20.45035563,6473.62120972026
20.46735563,6434.63677275585
20.48435563,6442.37209613165
20.50135563,6407.11772230921
20.51835563,6485.80646350006
20.53535563,6422.37419831435
20.55235563,6431.37971058199
20.56935563,6528.78872572506
20.58635563,6443.91118510886
20.60335563,6380.09433670457
20.62035563,6353.79030474858
20.63735563,6390.53448746603
20.65435563,6279.87216391333
20.67135563,6308.76940892522
20.68835563,6294.03613427259
20.70535563,6367.71547386954
20.72235563,6478.93771921468
20.73935563,6350.4689321633
20.75635563,6303.84193905001
20.77335563,6243.80055409077
20.79035563,6299.9136748888
20.80735563,6307.63132349636
20.82435563,6260.21639894537
20.84135563,6261.15924283184
20.85835563,6247.45013852269
20.87535563,6183.31888280668
20.89235563,6421.17158480964
20.90935563,6211.83005722202
20.92635563,6308.48994445706
20.94335563,6238.12764706234
20.96035563,6040.49061272684
20.97735563,6306.79640318357
20.99435563,6158.2060140398
21.01135563,6257.14340866944
21.02835563,6311.04099736341
21.04535563,6204.24931216012
21.06235563,6157.06819019321
21.07935563,6173.3007478887
21.09635563,6188.00972618031
21.11335563,6127.87287609689
21.13035563,6263.45170800038
21.14735563,6373.89266259504
21.16435563,6229.34975684546
21.18135563,6209.67067882683
21.19835563,6103.66417370435
21.21535563,6063.99099554911
21.23235563,6138.51202216363
21.24935563,6149.80206056036
21.26635563,6201.04138495924
21.28335563,6200.06405837901
21.30035563,6143.19812846398
21.31735563,6225.34811481249
21.33435563,6156.64092366309
21.35135563,6047.86742683875
21.36835563,6126.27380709001
21.38535563,6138.89634380402
21.40235563,6083.51359164133
21.41935563,6124.93614973836
21.43635563,6058.65510624535
21.45335563,6063.42990142061
21.47035563,6046.75706694616
21.48735563,6063.39100624129
21.50435563,6119.79569099997
21.52135563,6018.75017422781
21.53835563,5999.2684208413
21.55535563,6008.22474467361
21.57235563,5984.66403813968
21.58935563,5898.97714710178
21.60635563,5919.26027368452
21.62335563,6013.82032149457
21.64035563,5913.53883694475
21.65735563,5917.62074002197
21.67435563,5887.91815038251
21.69135563,5894.81375336268
21.70835563,5948.29916886383
21.72535563,5903.39679918153
21.74235563,5972.95348082319
21.75935563,5919.1424979131
21.77635563,5940.62488138203
21.79335563,5898.26606662475
21.81035563,5843.59716539298
21.82735563,5879.98140493089
21.84435563,5858.55656517259
21.86135563,5943.20936111393
21.87835563,5875.75260099965
21.89535563,5807.3419438236
21.91235563,5903.92523212772
21.92935563,6050.04623850288
21.94635563,5723.44070256098
21.96335563,5896.56837444397
21.98035563,5731.43725429136
21.99735563,5836.13854557864
22.01435563,5883.07752877899
22.03135563,5771.98329899505
22.04835563,5935.44543008966
22.06535563,5681.11849750086
22.08235563,5863.10787011137
22.09935563,5850.10860138926
22.11635563,5770.94559524479
22.13335563,5873.88950454531
22.15035563,5839.74379512027
22.16735563,5784.82585285519
22.18435563,5727.24962720066
22.20135563,5802.47458954012
22.21835563,5698.39429030726
22.23535563,5744.87702700292
22.25235563,5709.94204960046
22.26935563,5711.37125793187
22.28635563,5590.45459492332
22.30335563,5712.23511048354
22.32035563,5817.68006132645
22.33735563,5781.81062395448
22.35435563,5623.38825488176
22.37135563,5642.90651104238
22.38835563,5682.58113265909
22.40535563,5699.00965362634
22.42235563,5686.08646067339
22.43935563,5642.11719914998
22.45635563,5714.17263112807
22.47335563,5700.04350623767
22.49035563,5646.57731588674
22.50735563,5650.31041106101
22.52435563,5672.90959653683
22.54135563,5680.55860434857
22.55835563,5610.07687005637
22.57535563,5611.09958739122
22.59235563,5703.13426865517
22.60935563,5711.5392245394
22.62635563,5665.24832884977
22.64335563,5737.78805745528
22.66035563,5653.84432190805
22.67735563,5664.5579990869
22.69435563,5678.59230230097
22.71135563,5795.78417767479
22.72835563,5785.01945236325
22.74535563,5634.54803996719
22.76235563,5510.71069288117
22.77935563,5631.02796802151
22.79635563,5583.81462020397
22.81335563,5730.50431606245
22.83035563,5693.02549733591
22.84735563,5583.83932325385
22.86435563,5693.75915003722
22.88135563,5591.09027744693
22.89835563,5777.81117193192
22.91535563,5786.22763159656
22.93235563,5854.99434262317
22.94935563,5725.45915252076
22.96635563,5786.77927067023
22.98335563,5750.75003866321
23.00035563,5700.02154500016
23.01735563,5721.90698074068
23.03435563,5697.72879915766
23.05135563,5808.19400619824
23.06835563,5729.47811609013
23.08535563,5784.91000322701
23.10235563,5759.53881785044
23.11935563,5800.62850913005
23.13635563,5736.75928560059
23.15335563,5832.56324977354
23.17035563,5936.05005527396
23.18735563,5935.90653013675
23.20435563,5878.28680779173
23.22135563,5995.93632921553
23.23835563,6087.02719282982
23.25535563,6125.20088936939
23.27235563,6120.44265963575
23.28935563,6017.84648710029
23.30635563,6007.07552396959
23.32335563,6160.51733585839
23.34035563,6189.339643068
23.35735563,6216.79134152123
23.37435563,6309.88883627417
23.39135563,6374.66534603902
23.40835563,6389.51215772702
23.42535563,6420.64425164283
23.44235563,6560.29376351947
23.45935563,6696.70633385384
23.47635563,6798.03743262349
23.49335563,6877.88903484701
23.51035563,6909.59190515917
