2Theta,Intensity
20.00835563,8814.0
20.025066898980274,8739.0
20.041778167960548,8587.0
20.058489436940825,8614.0
20.075200705921098,8722.0
20.09191197490137,8620.0
20.108623243881645,8646.0
20.12533451286192,8575.0
20.142045781842192,8434.0
20.15875705082247,8511.0
20.175468319802743,8647.0
20.192179588783016,8513.0
20.20889085776329,8580.0
20.225602126743564,8558.0
20.242313395723837,8831.0
20.259024664704114,8637.0
20.275735933684388,8504.0
20.29244720266466,8556.0
20.309158471644935,8521.0
20.32586974062521,8402.0
20.342581009605485,8488.0
20.35929227858576,8403.0
20.376003547566032,8557.0
20.392714816546306,8586.0
20.40942608552658,8457.0
20.426137354506853,8501.0
20.44284862348713,8517.0
20.459559892467404,8386.0
20.476271161447677,8413.0
20.49298243042795,8582.0
20.509693699408224,8471.0
20.526404968388498,8385.0
20.543116237368775,8427.0
20.55982750634905,8466.0
20.576538775329322,8353.0
20.593250044309595,8346.0
20.60996131328987,8258.0
20.626672582270146,8331.0
20.64338385125042,8340.0
20.660095120230693,8355.0
20.676806389210967,8158.0
20.69351765819124,8401.0
20.710228927171514,8261.0
20.72694019615179,8428.0
20.743651465132064,8241.0
20.760362734112338,8283.0
20.77707400309261,8071.0
20.793785272072885,8237.0
20.810496541053162,8209.0
20.827207810033435,8436.0
20.84391907901371,8119.0
20.860630347993983,8169.0
20.877341616974256,8312.0
20.89405288595453,8158.0
20.910764154934807,8253.0
20.92747542391508,8139.0
20.944186692895354,8128.0
20.960897961875627,8211.0
20.9776092308559,8402.0
20.994320499836174,8220.0
21.01103176881645,8110.0
21.027743037796725,8134.0
21.044454306777,8234.0
21.061165575757272,8146.0
21.077876844737546,8043.0
21.09458811371782,8193.0
21.111299382698096,8102.0
21.12801065167837,8172.0
21.144721920658643,8022.0
21.161433189638917,8025.0
21.17814445861919,7983.0
21.194855727599467,8070.0
21.21156699657974,8004.0
21.228278265560014,8016.0
21.244989534540288,8038.0
21.26170080352056,7986.0
21.278412072500835,7940.0
21.295123341481112,8010.0
21.311834610461386,8064.0
21.32854587944166,8022.0
21.345257148421933,7925.0
21.361968417402206,7896.0
21.378679686382483,8102.0
21.395390955362757,7952.0
21.41210222434303,7912.0
21.428813493323304,8043.0
21.445524762303577,7989.0
21.46223603128385,7809.0
21.478947300264128,7935.0
21.4956585692444,7887.0
21.512369838224675,7904.0
21.52908110720495,8018.0
21.545792376185222,7865.0
21.562503645165496,7853.0
21.579214914145773,7815.0
21.595926183126046,7983.0
21.61263745210632,7865.0
21.629348721086593,7792.0
21.646059990066867,7818.0
21.66277125904714,7954.0
21.679482528027417,7871.0
21.69619379700769,7840.0
21.712905065987965,7823.0
21.729616334968238,7710.0
21.74632760394851,7788.0
21.76303887292879,7853.0
21.779750141909062,7780.0
21.796461410889336,7741.0
21.81317267986961,7790.0
21.829883948849883,7835.0
21.846595217830156,7789.0
21.863306486810433,7702.0
21.880017755790707,7709.0
21.89672902477098,7598.0
21.913440293751254,7672.0
21.930151562731528,7592.0
21.946862831711805,7719.0
21.963574100692078,7690.0
21.98028536967235,7548.0
21.996996638652625,7803.0
22.0137079076329,7776.0
22.030419176613172,7702.0
22.04713044559345,7669.0
22.063841714573723,7573.0
22.080552983553996,7747.0
22.09726425253427,7556.0
22.113975521514543,7799.0
22.13068679049482,7610.0
22.147398059475094,7623.0
22.164109328455368,7686.0
22.18082059743564,7687.0
22.197531866415915,7519.0
22.214243135396188,7640.0
22.23095440437646,7651.0
22.24766567335674,7471.0
22.264376942337012,7647.0
22.281088211317286,7608.0
22.29779948029756,7579.0
22.314510749277833,7670.0
22.33122201825811,7488.0
22.347933287238384,7574.0
22.364644556218657,7510.0
22.38135582519893,7352.0
22.398067094179204,7462.0
22.414778363159478,7518.0
22.431489632139755,7377.0
22.44820090112003,7546.0
22.464912170100302,7521.0
22.481623439080575,7324.0
22.49833470806085,7534.0
22.515045977041126,7525.0
22.5317572460214,7487.0
22.548468515001673,7520.0
22.565179783981947,7348.0
22.58189105296222,7558.0
22.598602321942494,7596.0
22.61531359092277,7482.0
22.632024859903044,7245.0
22.648736128883318,7385.0
22.66544739786359,7318.0
22.682158666843865,7333.0
22.698869935824142,7276.0
22.715581204804415,7454.0
22.73229247378469,7364.0
22.749003742764963,7503.0
22.765715011745236,7484.0
22.78242628072551,7486.0
22.799137549705783,7412.0
22.81584881868606,7293.0
22.832560087666334,7369.0
22.849271356646607,7468.0
22.86598262562688,7416.0
22.882693894607154,7366.0
22.89940516358743,7358.0
22.916116432567705,7377.0
22.93282770154798,7453.0
22.949538970528252,7190.0
22.966250239508526,7431.0
22.9829615084888,7550.0
22.999672777469076,7456.0
23.01638404644935,7433.0
23.033095315429623,7544.0
23.049806584409897,7536.0
23.06651785339017,7446.0
23.083229122370447,7452.0
23.09994039135072,7649.0
23.116651660330994,7451.0
23.133362929311268,7564.0
23.15007419829154,7588.0
23.166785467271815,7439.0
23.183496736252092,7563.0
23.200208005232366,7621.0
23.21691927421264,7620.0
23.233630543192913,7875.0
23.250341812173186,7763.0
23.267053081153463,7716.0
23.283764350133737,7928.0
23.30047561911401,7776.0
23.317186888094284,8158.0
23.333898157074557,8115.0
23.35060942605483,8155.0
23.367320695035104,8149.0
23.38403196401538,8218.0
23.400743232995655,8359.0
23.41745450197593,8370.0
23.434165770956202,8520.0
23.450877039936476,8836.0
23.467588308916753,9242.0
23.484299577897026,9605.0
23.5010108468773,9967.0
23.517722115857573,10295.0
23.534433384837847,11077.0
23.55114465381812,12038.0
23.567855922798397,12895.0
23.58456719177867,13736.0
23.601278460758945,15279.0
23.617989729739218,16574.0
23.63470099871949,18204.0
23.65141226769977,19398.0
23.668123536680042,20102.0
23.684834805660316,20725.0
23.70154607464059,20588.0
23.718257343620863,20123.0
23.734968612601136,19338.0
23.751679881581413,18637.0
23.768391150561687,17257.0
23.78510241954196,16176.0
23.801813688522234,15251.0
23.818524957502508,14060.0
23.835236226482785,13167.0
23.851947495463058,12272.0
23.86865876444333,11508.0
23.885370033423605,11203.0
23.90208130240388,10379.0
23.918792571384152,10235.0
23.935503840364426,9796.0
23.952215109344703,9298.0
23.968926378324976,9129.0
23.98563764730525,8658.0
24.002348916285523,8540.0
24.0190601852658,8145.0
24.035771454246074,8380.0
24.052482723226348,7985.0
24.06919399220662,7956.0
24.085905261186895,7731.0
24.102616530167168,7753.0
24.11932779914744,7786.0
24.13603906812772,7686.0
24.152750337107992,7711.0
24.169461606088266,7586.0
24.18617287506854,7515.0
24.202884144048813,7405.0
24.21959541302909,7270.0
24.236306682009364,7379.0
24.253017950989637,7318.0
24.26972921996991,7141.0
24.286440488950184,7260.0
24.303151757930458,7143.0
24.31986302691073,7065.0
24.33657429589101,7142.0
24.353285564871282,7155.0
24.369996833851555,7151.0
24.38670810283183,7157.0
24.403419371812106,7186.0
24.42013064079238,7119.0
24.436841909772653,7067.0
24.453553178752927,6963.0
24.4702644477332,7095.0
24.486975716713474,6862.0
24.503686985693747,7106.0
24.520398254674024,7138.0
24.537109523654298,6838.0
24.55382079263457,6933.0
24.570532061614845,7123.0
24.587243330595122,6988.0
24.603954599575395,6910.0
24.62066586855567,7045.0
24.637377137535942,7067.0
24.654088406516216,6986.0
24.67079967549649,6988.0
24.687510944476763,6875.0
24.70422221345704,6895.0
24.720933482437314,6885.0
24.737644751417587,6858.0
24.75435602039786,7034.0
24.771067289378138,6799.0
24.78777855835841,6936.0
24.804489827338685,6951.0
24.82120109631896,6813.0
24.837912365299232,6956.0
24.854623634279505,7064.0
24.87133490325978,6901.0
24.888046172240053,6947.0
24.90475744122033,6909.0
24.921468710200603,6999.0
24.938179979180877,6868.0
24.95489124816115,6836.0
24.971602517141427,7024.0
24.9883137861217,6898.0
25.005025055101974,6835.0
25.021736324082248,6732.0
25.03844759306252,6928.0
25.055158862042795,6868.0
25.07187013102307,6915.0
25.088581400003346,6768.0
25.10529266898362,6893.0
25.122003937963893,6766.0
25.138715206944166,6867.0
25.155426475924443,6906.0
25.172137744904717,6907.0
25.18884901388499,6873.0
25.205560282865264,6871.0
25.222271551845537,6854.0
25.23898282082581,6805.0
25.255694089806084,6903.0
25.27240535878636,6781.0
25.289116627766635,6693.0
25.30582789674691,6772.0
25.322539165727182,7008.0
25.33925043470746,6756.0
25.355961703687733,6681.0
25.372672972668006,6861.0
25.38938424164828,6740.0
25.406095510628553,6773.0
25.422806779608827,6725.0
25.4395180485891,6791.0
25.456229317569374,6818.0
25.47294058654965,6812.0
25.489651855529925,7014.0
25.506363124510198,6709.0
25.52307439349047,6831.0
25.53978566247075,6642.0
25.556496931451022,6776.0
25.573208200431296,6791.0
25.58991946941157,6785.0
25.606630738391843,6808.0
25.623342007372116,6920.0
25.64005327635239,6686.0
25.656764545332667,6689.0
25.67347581431294,6635.0
25.690187083293214,6602.0
25.706898352273488,6638.0
25.723609621253765,6778.0
25.740320890234038,6718.0
25.75703215921431,6761.0
25.773743428194585,6951.0
25.79045469717486,6875.0
25.807165966155132,6813.0
25.823877235135406,6871.0
25.840588504115683,6898.0
25.857299773095956,6823.0
25.87401104207623,6873.0
25.890722311056503,6963.0
25.90743358003678,6819.0
25.924144849017054,6793.0
25.940856117997328,6775.0
25.9575673869776,6737.0
25.974278655957875,6895.0
25.990989924938148,6798.0
26.00770119391842,6640.0
26.0244124628987,6877.0
26.041123731878972,6663.0
26.057835000859246,6940.0
26.07454626983952,6670.0
26.091257538819793,6777.0
26.10796880780007,6732.0
26.124680076780344,6652.0
26.141391345760617,6783.0
26.15810261474089,6778.0
26.174813883721164,6742.0
26.191525152701438,6561.0
26.20823642168171,6857.0
26.22494769066199,6636.0
26.241658959642262,6828.0
26.258370228622535,6835.0
26.27508149760281,6686.0
26.291792766583086,6776.0
26.30850403556336,6674.0
26.325215304543633,6855.0
26.341926573523907,6783.0
26.35863784250418,6854.0
26.375349111484454,6759.0
26.392060380464727,6796.0
26.408771649445004,6741.0
26.425482918425278,7052.0
26.44219418740555,6794.0
26.458905456385825,6929.0
26.475616725366102,7035.0
26.492327994346375,6958.0
26.50903926332665,6946.0
26.525750532306922,6902.0
26.542461801287196,6965.0
26.55917307026747,7065.0
26.575884339247743,7276.0
26.59259560822802,7256.0
26.609306877208294,7239.0
26.626018146188567,7280.0
26.64272941516884,7458.0
26.659440684149114,7520.0
26.67615195312939,7487.0
26.692863222109665,7536.0
26.70957449108994,7452.0
26.726285760070212,7537.0
26.742997029050485,7452.0
26.75970829803076,7325.0
26.776419567011033,7255.0
26.79313083599131,7283.0
26.809842104971583,7103.0
26.826553373951857,7059.0
26.84326464293213,7070.0
26.859975911912407,6922.0
26.87668718089268,7031.0
26.893398449872954,6969.0
26.910109718853228,6968.0
26.9268209878335,7043.0
26.943532256813775,6962.0
26.96024352579405,6955.0
26.976954794774326,7066.0
26.9936660637546,7044.0
27.010377332734873,6964.0
27.027088601715146,7004.0
27.043799870695423,7091.0
27.060511139675697,7023.0
27.07722240865597,7181.0
27.093933677636244,6903.0
27.110644946616517,7072.0
27.12735621559679,7042.0
27.144067484577064,7129.0
27.16077875355734,7152.0
27.177490022537615,7253.0
27.19420129151789,7016.0
27.210912560498162,7051.0
27.227623829478436,7090.0
27.244335098458713,7152.0
27.261046367438986,7075.0
27.27775763641926,7133.0
27.294468905399533,7203.0
27.311180174379807,7025.0
27.32789144336008,7206.0
27.344602712340354,7132.0
27.36131398132063,7160.0
27.378025250300905,7252.0
27.394736519281178,7024.0
27.41144778826145,7058.0
27.42815905724173,6941.0
27.444870326222002,6997.0
27.461581595202276,6879.0
27.47829286418255,6870.0
27.495004133162823,6920.0
27.511715402143096,6839.0
27.52842667112337,6769.0
27.545137940103647,6772.0
27.56184920908392,6822.0
27.578560478064194,6812.0
27.595271747044468,6834.0
27.611983016024745,6641.0
27.628694285005018,6780.0
27.64540555398529,6687.0
27.662116822965565,6784.0
27.67882809194584,6812.0
27.695539360926112,6507.0
27.712250629906386,6678.0
27.728961898886663,6750.0
27.745673167866936,6588.0
27.76238443684721,6633.0
27.779095705827483,6684.0
27.795806974807757,6524.0
27.812518243788034,6638.0
27.829229512768308,6701.0
27.84594078174858,6704.0
27.862652050728855,6651.0
27.879363319709128,6646.0
27.8960745886894,6477.0
27.912785857669675,6605.0
27.929497126649952,6477.0
27.946208395630226,6706.0
27.9629196646105,6532.0
27.979630933590773,6809.0
27.99634220257105,6657.0
28.013053471551324,6639.0
28.029764740531597,6616.0
28.04647600951187,6765.0
28.063187278492144,6700.0
28.079898547472418,6620.0
28.09660981645269,6835.0
28.113321085432965,6572.0
28.130032354413242,6609.0
28.146743623393515,6734.0
28.163454892373792,6604.0
28.180166161354066,6468.0
28.19687743033434,6559.0
28.213588699314613,6482.0
28.230299968294887,6709.0
28.24701123727516,6537.0
28.263722506255434,6610.0
28.280433775235707,6680.0
28.29714504421598,6553.0
28.313856313196258,6508.0
28.33056758217653,6517.0
28.347278851156805,6542.0
28.363990120137082,6628.0
28.380701389117355,6643.0
28.39741265809763,6721.0
28.414123927077902,6509.0
28.430835196058176,6436.0
28.44754646503845,6625.0
28.464257734018723,6657.0
28.480969002998997,6543.0
28.497680271979274,6567.0
28.514391540959547,6714.0
28.53110280993982,6548.0
28.547814078920098,6513.0
28.56452534790037,6471.0
28.581236616880645,6425.0
28.59794788586092,6482.0
28.614659154841192,6564.0
28.631370423821465,6583.0
28.64808169280174,6515.0
28.664792961782013,6608.0
28.681504230762286,6583.0
28.698215499742563,6571.0
28.714926768722837,6528.0
28.731638037703114,6438.0
28.748349306683387,6342.0
28.76506057566366,6518.0
28.781771844643934,6575.0
28.798483113624208,6504.0
28.81519438260448,6609.0
28.831905651584755,6459.0
28.84861692056503,6423.0
28.865328189545302,6284.0
28.88203945852558,6539.0
28.898750727505853,6441.0
