2Theta (degrees),Intensity
20.48090173209262,0.003332225446580011
22.98873484794334,50.963456448100345
23.332917069705328,100.0
31.876164177918433,49.18345271649063
32.188283987114005,20.306198726102295
34.0642655572107,12.733297334268803
34.251621085675765,8.616238173745012
37.48790864470232,0.06042157373219759
38.03212948084893,2.764313521459185
38.92653975237386,18.296174458072137
39.33165379018581,20.076658927164573
39.403014694912436,17.180465197502137
40.2618018822545,0.06253998493472107
41.655425730019786,19.04012356033582
41.74614679083693,8.647075648529249
46.97427683206025,10.088370079963243
47.71057899824946,19.483865161623157
49.047985463976495,0.02210064487378624
51.31456109191758,0.002564546668103035
51.586878764952914,24.147814063949113
52.10333904253204,20.383737775960224
52.35094979220876,22.513757034616123
53.56774778145295,0.4136124953892569
53.62398613793244,0.5618322870928291
53.84749630251053,0.37606586874531056
54.56605440773617,7.403690283084383
55.062958427018025,7.808178777995662
55.15441955934474,7.162308872020899
55.23638570669461,4.688075654954453
55.76577717664719,8.494879461549136
59.40938230043035,8.527069147592856
59.84512521350587,7.755271435118549
59.984620479376986,9.118774854049793
60.85211184117349,11.77551886515432
61.21282666997043,23.506933728038717
61.54390425129716,0.04224881452477362
62.59489901747278,0.2394264436275626
63.47236276733356,0.18698400014994704
63.5566478834174,0.28777997080660433
64.46262103613307,0.05423198611409235
64.79566018501382,0.05141040085567208
66.62385150050494,3.8183843516357903
67.34331827993637,2.1360329037962673
68.98974872378996,2.103395008260375
69.17623384945045,5.309611961455856
69.58478398451899,2.340854915241855
69.67448108525635,3.215944999992585
69.95372728281345,1.8629390977505256
71.47238158188375,0.10877359028481536
71.72130849078053,2.2652065183781582
72.02666319066839,0.10013940581187526
72.16389071747327,0.6912511804573435
72.46936420901163,0.22599420631778283
73.42710802197776,0.3253438162199086
74.06927668796052,0.6489345299941048
74.5850480003091,1.4819243784637826
74.67898130432242,0.3994288184423488
74.69418989561254,0.7475649968891617
75.20842004108206,1.3627493307575387
75.24852194359306,0.0791652963881967
75.33235730869319,1.1533933535679315
75.74549343043053,0.034045912737666786
75.94691139443849,0.08492202636889443
76.43040221109902,2.810377656196098
76.5314461945839,3.108539910795532
76.65553021911346,3.0405785213229133
76.88672526941565,2.7840741305535848
76.96739547884486,0.016305538651850974
77.5419383616497,2.9661163454174093
77.77318137969058,2.541278794044847
78.82058572581155,1.4508545074713848
79.98376804119766,2.5176357233161895
80.07950377168,2.496414638183176
81.17714092449837,2.034613737298675
81.22251940730885,2.6966397862700036
81.33473355813184,2.8328859842884757
83.48712517044598,0.02369740600627956
83.58040710944996,4.129846740157097
83.98632803301857,0.06685995950977648
84.21385085022914,0.056175475351494385
84.60849589800033,4.917028649159699
84.79032751150791,3.852231774934718
85.77959624487434,0.0015442164938375266
86.03240926196591,1.3619128880769498
86.42701115899533,0.006066219042031579
86.9964715109445,2.4058420011736557
88.82789195183683,2.2162548668744373
89.33061943554797,0.013278394779471243
89.50482390382444,2.523984107873652
