2Theta,Intensity
20.00835563,5169.0
20.025066898980274,5288.0
20.041778167960548,5275.0
20.058489436940825,5033.0
20.075200705921098,5126.0
20.09191197490137,5275.0
20.108623243881645,5086.0
20.12533451286192,5012.0
20.142045781842192,5125.0
20.15875705082247,5055.0
20.175468319802743,5178.0
20.192179588783016,5115.0
20.20889085776329,4972.0
20.225602126743564,5068.0
20.242313395723837,5081.0
20.259024664704114,5130.0
20.275735933684388,5149.0
20.29244720266466,5208.0
20.309158471644935,5075.0
20.32586974062521,4993.0
20.342581009605485,5103.0
20.35929227858576,4992.0
20.376003547566032,5178.0
20.392714816546306,5028.0
20.40942608552658,5209.0
20.426137354506853,4968.0
20.44284862348713,5019.0
20.459559892467404,5146.0
20.476271161447677,4984.0
20.49298243042795,5035.0
20.509693699408224,5022.0
20.526404968388498,4956.0
20.543116237368775,4910.0
20.55982750634905,4940.0
20.576538775329322,5010.0
20.593250044309595,5049.0
20.60996131328987,4953.0
20.626672582270146,5097.0
20.64338385125042,5019.0
20.660095120230693,4905.0
20.676806389210967,4756.0
20.69351765819124,4950.0
20.710228927171514,4952.0
20.72694019615179,4878.0
20.743651465132064,4833.0
20.760362734112338,4993.0
20.77707400309261,4943.0
20.793785272072885,4809.0
20.810496541053162,4923.0
20.827207810033435,4863.0
20.84391907901371,4778.0
20.860630347993983,4853.0
20.877341616974256,4847.0
20.89405288595453,4792.0
20.910764154934807,4955.0
20.92747542391508,4909.0
20.944186692895354,4862.0
20.960897961875627,4836.0
20.9776092308559,4825.0
20.994320499836174,4764.0
21.01103176881645,4858.0
21.027743037796725,4672.0
21.044454306777,4732.0
21.061165575757272,4826.0
21.077876844737546,4773.0
21.09458811371782,4824.0
21.111299382698096,4738.0
21.12801065167837,4863.0
21.144721920658643,4694.0
21.161433189638917,4736.0
21.17814445861919,4674.0
21.194855727599467,4525.0
21.21156699657974,4749.0
21.228278265560014,4878.0
21.244989534540288,4700.0
21.26170080352056,4683.0
21.278412072500835,4700.0
21.295123341481112,4738.0
21.311834610461386,4777.0
21.32854587944166,4672.0
21.345257148421933,4764.0
21.361968417402206,4701.0
21.378679686382483,4651.0
21.395390955362757,4793.0
21.41210222434303,4651.0
21.428813493323304,4549.0
21.445524762303577,4677.0
21.46223603128385,4688.0
21.478947300264128,4561.0
21.4956585692444,4674.0
21.512369838224675,4598.0
21.52908110720495,4515.0
21.545792376185222,4548.0
21.562503645165496,4591.0
21.579214914145773,4560.0
21.595926183126046,4472.0
21.61263745210632,4504.0
21.629348721086593,4620.0
21.646059990066867,4420.0
21.66277125904714,4512.0
21.679482528027417,4590.0
21.69619379700769,4630.0
21.712905065987965,4547.0
21.729616334968238,4484.0
21.74632760394851,4528.0
21.76303887292879,4557.0
21.779750141909062,4552.0
21.796461410889336,4546.0
21.81317267986961,4415.0
21.829883948849883,4510.0
21.846595217830156,4625.0
21.863306486810433,4568.0
21.880017755790707,4446.0
21.89672902477098,4507.0
21.913440293751254,4422.0
21.930151562731528,4467.0
21.946862831711805,4370.0
21.963574100692078,4383.0
21.98028536967235,4527.0
21.996996638652625,4396.0
22.0137079076329,4417.0
22.030419176613172,4393.0
22.04713044559345,4440.0
22.063841714573723,4376.0
22.080552983553996,4309.0
22.09726425253427,4401.0
22.113975521514543,4525.0
22.13068679049482,4305.0
22.147398059475094,4284.0
22.164109328455368,4387.0
22.18082059743564,4396.0
22.197531866415915,4389.0
22.214243135396188,4422.0
22.23095440437646,4353.0
22.24766567335674,4303.0
22.264376942337012,4352.0
22.281088211317286,4309.0
22.29779948029756,4408.0
22.314510749277833,4308.0
22.33122201825811,4353.0
22.347933287238384,4363.0
22.364644556218657,4434.0
22.38135582519893,4250.0
22.398067094179204,4279.0
22.414778363159478,4284.0
22.431489632139755,4404.0
22.44820090112003,4356.0
22.464912170100302,4344.0
22.481623439080575,4347.0
22.49833470806085,4295.0
22.515045977041126,4200.0
22.5317572460214,4394.0
22.548468515001673,4371.0
22.565179783981947,4424.0
22.58189105296222,4296.0
22.598602321942494,4332.0
22.61531359092277,4346.0
22.632024859903044,4332.0
22.648736128883318,4372.0
22.66544739786359,4361.0
22.682158666843865,4325.0
22.698869935824142,4305.0
22.715581204804415,4378.0
22.73229247378469,4289.0
22.749003742764963,4331.0
22.765715011745236,4343.0
22.78242628072551,4378.0
22.799137549705783,4357.0
22.81584881868606,4423.0
22.832560087666334,4369.0
22.849271356646607,4359.0
22.86598262562688,4343.0
22.882693894607154,4375.0
22.89940516358743,4499.0
22.916116432567705,4410.0
22.93282770154798,4403.0
22.949538970528252,4397.0
22.966250239508526,4504.0
22.9829615084888,4469.0
22.999672777469076,4460.0
23.01638404644935,4601.0
23.033095315429623,4509.0
23.049806584409897,4687.0
23.06651785339017,4631.0
23.083229122370447,4655.0
