2Theta,Intensity
20.00835563,5683.0
20.025066898980274,5565.0
20.041778167960548,5624.0
20.058489436940825,5579.0
20.075200705921098,5502.0
20.09191197490137,5495.0
20.108623243881645,5610.0
20.12533451286192,5515.0
20.142045781842192,5490.0
20.15875705082247,5627.0
20.175468319802743,5465.0
20.192179588783016,5618.0
20.20889085776329,5483.0
20.225602126743564,5465.0
20.242313395723837,5563.0
20.259024664704114,5436.0
20.275735933684388,5428.0
20.29244720266466,5512.0
20.309158471644935,5502.0
20.32586974062521,5455.0
20.342581009605485,5478.0
20.35929227858576,5490.0
20.376003547566032,5371.0
20.392714816546306,5380.0
20.40942608552658,5364.0
20.426137354506853,5323.0
20.44284862348713,5335.0
20.459559892467404,5542.0
20.476271161447677,5295.0
20.49298243042795,5390.0
20.509693699408224,5269.0
20.526404968388498,5296.0
20.543116237368775,5318.0
20.55982750634905,5254.0
20.576538775329322,5447.0
20.593250044309595,5281.0
20.60996131328987,5330.0
20.626672582270146,5428.0
20.64338385125042,5321.0
20.660095120230693,5230.0
20.676806389210967,5128.0
20.69351765819124,5238.0
20.710228927171514,5138.0
20.72694019615179,5040.0
20.743651465132064,5082.0
20.760362734112338,5337.0
20.77707400309261,5133.0
20.793785272072885,5243.0
20.810496541053162,5165.0
20.827207810033435,5286.0
20.84391907901371,5217.0
20.860630347993983,5128.0
20.877341616974256,5245.0
20.89405288595453,5111.0
20.910764154934807,5240.0
20.92747542391508,5220.0
20.944186692895354,5108.0
20.960897961875627,5135.0
20.9776092308559,5211.0
20.994320499836174,5067.0
21.01103176881645,5031.0
21.027743037796725,5055.0
21.044454306777,5064.0
21.061165575757272,4944.0
21.077876844737546,4944.0
21.09458811371782,5137.0
21.111299382698096,4888.0
21.12801065167837,5007.0
21.144721920658643,4969.0
21.161433189638917,4962.0
21.17814445861919,5019.0
21.194855727599467,4934.0
21.21156699657974,4926.0
21.228278265560014,5003.0
21.244989534540288,4924.0
21.26170080352056,5013.0
21.278412072500835,5122.0
21.295123341481112,4931.0
21.311834610461386,4968.0
21.32854587944166,5030.0
21.345257148421933,4958.0
21.361968417402206,4951.0
21.378679686382483,4886.0
21.395390955362757,4938.0
21.41210222434303,4739.0
21.428813493323304,4917.0
21.445524762303577,4764.0
21.46223603128385,4895.0
21.478947300264128,4654.0
21.4956585692444,4829.0
21.512369838224675,4827.0
21.52908110720495,4921.0
21.545792376185222,4801.0
21.562503645165496,4870.0
21.579214914145773,4955.0
21.595926183126046,4766.0
21.61263745210632,4883.0
21.629348721086593,4773.0
21.646059990066867,4771.0
21.66277125904714,4797.0
21.679482528027417,4764.0
21.69619379700769,4741.0
21.712905065987965,4707.0
21.729616334968238,4720.0
21.74632760394851,4705.0
21.76303887292879,4669.0
21.779750141909062,4807.0
21.796461410889336,4697.0
21.81317267986961,4674.0
21.829883948849883,4588.0
21.846595217830156,4740.0
21.863306486810433,4672.0
21.880017755790707,4703.0
21.89672902477098,4721.0
21.913440293751254,4709.0
21.930151562731528,4603.0
21.946862831711805,4559.0
21.963574100692078,4713.0
21.98028536967235,4549.0
21.996996638652625,4633.0
22.0137079076329,4651.0
22.030419176613172,4611.0
22.04713044559345,4603.0
22.063841714573723,4648.0
22.080552983553996,4541.0
22.09726425253427,4511.0
22.113975521514543,4527.0
22.13068679049482,4520.0
22.147398059475094,4464.0
22.164109328455368,4432.0
22.18082059743564,4474.0
22.197531866415915,4542.0
22.214243135396188,4431.0
22.23095440437646,4466.0
22.24766567335674,4512.0
22.264376942337012,4453.0
22.281088211317286,4505.0
22.29779948029756,4440.0
22.314510749277833,4500.0
22.33122201825811,4419.0
22.347933287238384,4569.0
22.364644556218657,4372.0
22.38135582519893,4466.0
22.398067094179204,4384.0
22.414778363159478,4386.0
22.431489632139755,4412.0
22.44820090112003,4482.0
22.464912170100302,4520.0
22.481623439080575,4325.0
22.49833470806085,4372.0
22.515045977041126,4402.0
22.5317572460214,4394.0
22.548468515001673,4372.0
22.565179783981947,4438.0
22.58189105296222,4418.0
22.598602321942494,4407.0
22.61531359092277,4313.0
22.632024859903044,4385.0
22.648736128883318,4384.0
22.66544739786359,4311.0
22.682158666843865,4283.0
22.698869935824142,4410.0
22.715581204804415,4305.0
