2Theta (degrees),Intensity
10.860346592360454,10.154033999682374
21.819807284525552,1.9872386719416866
27.225094099332768,2.031065149626092
27.381413339243448,16.98668337363794
27.780650731337147,3.5457048784363403
27.93410225703422,24.781276210778124
29.389304023571327,17.460853021181325
29.53508780630178,56.100861447778726
31.90591579253859,73.89567824190344
32.041326061241115,100.0
32.98594725510939,80.19657497231893
35.157377752792975,0.7438154072039098
35.28170974604294,0.15051458610597737
38.988294918716626,10.182911626718974
39.10212223487069,6.858157890398813
43.27932252938278,0.8610398206306196
43.383813372746076,7.572703353859466
44.485357125149406,8.587167949905307
47.94755199759894,5.392594798028995
48.044045112423525,16.576616559705233
48.21042588785573,74.61696111209865
48.49828887264716,40.929656757789644
48.553597574014745,3.5383672618667257
49.57243854385636,0.16720550765094314
49.85443307700973,0.530828947049362
51.23718864159104,7.258626255160616
52.94038604532899,12.144398210139265
53.030186089420134,35.568277372767895
53.504888687356384,2.211567315986841
53.77201053119618,0.43259683448186836
56.160776297144324,1.8049748443742597
56.3267995874136,2.9869212682857924
56.4690948953571,3.8211316696122024
56.47961194347489,0.05070073598422389
56.50539209550758,0.5967176524702466
56.8124872653792,0.7834247585278972
57.38755828472592,3.7501652960329745
57.72741448904626,4.084564469571882
58.2290126575687,3.014167916891126
58.31331565408868,2.7544433851292376
58.89785439582588,4.265811709073434
59.23223433011432,23.176453586115063
59.655308389216906,44.506300476292296
59.904251458504376,25.291199617315694
60.972998021798865,0.04964655895215335
61.300496615227495,0.29563716545850627
63.4491871983004,1.4149821213901521
63.581601477929624,0.008066781826513818
63.803581201701405,1.4290353745102997
63.883465494890245,1.8334795405692672
63.90141920046658,4.303832491333924
66.6923275788944,1.3528319623872995
67.00426350957365,0.4179657164754178
67.67707242677302,6.6475408148226744
67.90941736764086,4.3562558687234905
69.19328637255825,0.9996721864687531
69.6704789746468,7.104289611396786
69.74692682534267,8.489666226077402
70.27787015679463,3.9557443527562928
70.5822690546596,3.1024539619951153
72.3196640053413,1.7496242538486335
74.31824260536737,6.855785978816839
74.61592988950115,8.346206503367869
75.85169602226885,0.0469669104172984
75.92563071134302,0.5035779561504075
77.09935021704653,0.02450597008113315
77.31993464097346,1.1950219364130954
77.36240741554579,0.1406112655658107
77.58276458453739,2.852641941981179
77.59174185092404,0.05552875259758716
77.68715295826074,0.7887645142561016
77.94961405282119,1.0795509139826687
78.14998120890189,0.522463227938784
78.36968837090184,2.8810535982960324
78.73548372594163,2.7749661799548058
78.80354583850017,0.05868445471281005
79.09577885552966,2.212325758864116
79.45765254975122,10.16395996320214
79.67637965813361,3.1869563230603197
80.04058879738504,6.028233184854727
81.27926390251643,0.5346996963098936
81.49682787774194,0.04142131031668985
81.8591618308307,0.010072457664223747
82.38643801377856,0.22710122962967524
82.4587732916521,1.010672785590528
82.84236854306626,1.2073307635405064
82.97063568248838,2.861243806063403
83.6086102414514,2.7201395843031024
83.73667573645155,0.5260465569815849
83.82502117125827,0.0021131887246475093
84.02513400066587,1.2711705935115032
84.18551118127759,0.5908039643059048
86.44163350486372,0.05624624647549733
86.65713517327819,1.1342718291109315
87.01620095268507,0.7952825306107651
88.76155235428884,1.3947591659322098
88.97670523456577,1.0427898117347516
89.13668525723165,0.8113544678871986
89.33569200685926,3.2134673622505416
89.40739994079661,9.339625137261073
89.42352266052033,6.975878357112411
89.77908563749318,1.4802216745303436
89.8312742181659,4.172763915179629
89.99419703197503,4.114264672900826
