2Theta,Intensity
20.00835563,7218.0
20.025066898980274,7279.0
20.041778167960548,7181.0
20.058489436940825,7433.0
20.075200705921098,7285.0
20.09191197490137,7144.0
20.108623243881645,7411.0
20.12533451286192,7167.0
20.142045781842192,7230.0
20.15875705082247,7211.0
20.175468319802743,7140.0
20.192179588783016,7295.0
20.20889085776329,7130.0
20.225602126743564,7233.0
20.242313395723837,7232.0
20.259024664704114,7197.0
20.275735933684388,7065.0
20.29244720266466,7041.0
20.309158471644935,7081.0
20.32586974062521,7127.0
20.342581009605485,7188.0
20.35929227858576,7248.0
20.376003547566032,7087.0
20.392714816546306,7071.0
20.40942608552658,7066.0
20.426137354506853,7195.0
20.44284862348713,7049.0
20.459559892467404,7074.0
20.476271161447677,7028.0
20.49298243042795,7338.0
20.509693699408224,7082.0
20.526404968388498,7091.0
20.543116237368775,7191.0
20.55982750634905,7034.0
20.576538775329322,7103.0
20.593250044309595,7076.0
20.60996131328987,7058.0
20.626672582270146,7027.0
20.64338385125042,7064.0
20.660095120230693,7018.0
20.676806389210967,7042.0
20.69351765819124,7132.0
20.710228927171514,7109.0
20.72694019615179,6952.0
20.743651465132064,6965.0
20.760362734112338,7106.0
20.77707400309261,7141.0
20.793785272072885,7065.0
20.810496541053162,7292.0
20.827207810033435,6923.0
20.84391907901371,7046.0
20.860630347993983,6940.0
20.877341616974256,7012.0
20.89405288595453,6856.0
20.910764154934807,6997.0
20.92747542391508,7104.0
20.944186692895354,7162.0
20.960897961875627,6936.0
20.9776092308559,6978.0
20.994320499836174,7029.0
21.01103176881645,6972.0
21.027743037796725,6680.0
21.044454306777,6784.0
21.061165575757272,6906.0
21.077876844737546,6837.0
21.09458811371782,7111.0
21.111299382698096,6876.0
21.12801065167837,7013.0
21.144721920658643,6862.0
21.161433189638917,6991.0
21.17814445861919,6907.0
21.194855727599467,6938.0
21.21156699657974,6867.0
21.228278265560014,6814.0
21.244989534540288,6790.0
21.26170080352056,6847.0
21.278412072500835,7077.0
21.295123341481112,6819.0
21.311834610461386,6873.0
21.32854587944166,6868.0
