2Theta,Intensity
20.00835563,4714.0
20.025066898980274,4973.0
20.041778167960548,4804.0
20.058489436940825,4729.0
20.075200705921098,4750.0
20.09191197490137,4778.0
20.108623243881645,4833.0
20.12533451286192,4771.0
20.142045781842192,4804.0
20.15875705082247,4636.0
20.175468319802743,4786.0
20.192179588783016,4657.0
20.20889085776329,4703.0
20.225602126743564,4654.0
20.242313395723837,4659.0
20.259024664704114,4824.0
20.275735933684388,4734.0
20.29244720266466,4717.0
20.309158471644935,4658.0
20.32586974062521,4644.0
20.342581009605485,4638.0
20.35929227858576,4610.0
20.376003547566032,4671.0
20.392714816546306,4645.0
20.40942608552658,4739.0
20.426137354506853,4735.0
20.44284862348713,4647.0
20.459559892467404,4598.0
20.476271161447677,4592.0
20.49298243042795,4615.0
20.509693699408224,4622.0
20.526404968388498,4682.0
20.543116237368775,4592.0
20.55982750634905,4484.0
20.576538775329322,4613.0
20.593250044309595,4544.0
20.60996131328987,4671.0
20.626672582270146,4443.0
20.64338385125042,4572.0
20.660095120230693,4584.0
20.676806389210967,4529.0
20.69351765819124,4449.0
20.710228927171514,4484.0
20.72694019615179,4455.0
20.743651465132064,4557.0
20.760362734112338,4455.0
20.77707400309261,4531.0
20.793785272072885,4431.0
20.810496541053162,4426.0
20.827207810033435,4453.0
20.84391907901371,4521.0
20.860630347993983,4490.0
20.877341616974256,4359.0
20.89405288595453,4482.0
20.910764154934807,4245.0
20.92747542391508,4316.0
20.944186692895354,4391.0
20.960897961875627,4377.0
20.9776092308559,4352.0
20.994320499836174,4518.0
21.01103176881645,4308.0
21.027743037796725,4285.0
21.044454306777,4254.0
21.061165575757272,4300.0
21.077876844737546,4281.0
21.09458811371782,4293.0
21.111299382698096,4303.0
21.12801065167837,4426.0
21.144721920658643,4342.0
21.161433189638917,4265.0
21.17814445861919,4260.0
21.194855727599467,4316.0
21.21156699657974,4229.0
21.228278265560014,4262.0
21.244989534540288,4201.0
21.26170080352056,4305.0
21.278412072500835,4227.0
21.295123341481112,4166.0
21.311834610461386,4371.0
21.32854587944166,4352.0
21.345257148421933,4276.0
21.361968417402206,4172.0
21.378679686382483,4130.0
21.395390955362757,4207.0
21.41210222434303,4114.0
21.428813493323304,4141.0
21.445524762303577,4405.0
21.46223603128385,4207.0
21.478947300264128,4150.0
21.4956585692444,4219.0
21.512369838224675,4138.0
21.52908110720495,4062.0
