capacity,voltage
3.425853301382655,3.3583996295928955
3.467631869744886,3.3582658767700195
3.5094104212527024,3.358323097229004
3.551189012143352,3.3583803176879883
3.592967618014975,3.3582468032836914
3.6347462457153217,3.3582658767700195
3.6765248805629738,3.3582277297973633
3.718303524940253,3.3582277297973633
3.7600821079680378,3.3582849502563477
3.801860665197677,3.358208656311035
3.8436391878616556,3.358151435852051
3.885417752452407,3.3582468032836914
3.92719631508316,3.358189582824707
3.9689748659516293,3.358151435852051
4.010753334566187,3.3581130504608154
4.052531812565537,3.3582468032836914
4.094310311677015,3.3580939769744873
4.136088827164836,3.3581321239471436
4.177867412511259,3.358055830001831
4.219645939782168,3.3579413890838623
4.261424439426782,3.358074903488159
4.303202889716267,3.358055830001831
4.34498136071188,3.358036756515503
4.386759849434488,3.358036756515503
4.428538303212792,3.358017683029175
4.470316765207776,3.358036756515503
4.5120951841910975,3.358017683029175
4.553873638970725,3.3579986095428467
4.595652091387112,3.3578457832336426
4.637430658765609,3.358017683029175
4.679209248707239,3.3579604625701904
4.720987881114176,3.3579604625701904
4.762766480342546,3.358055830001831
4.8045450638461045,3.3579795360565186
4.846323650975619,3.3579413890838623
4.8881022527664335,3.358017683029175
4.929880846634955,3.358036756515503
4.971659432634864,3.3578648567199707
5.013438008570172,3.357884168624878
5.055216642093495,3.3579604625701904
5.096995196775057,3.357922315597534
5.1387737752738465,3.3579795360565186
5.180552372325654,3.3579795360565186
5.222330972927666,3.3579795360565186
5.26410953964279,3.357922315597534
5.305888083165668,3.357884168624878
5.347666667355013,3.3578648567199707
5.389445301201459,3.35776948928833
5.431224027323885,3.357731342315674
5.4730027768965055,3.3579795360565186
5.514781479299871,3.3578076362609863
5.556560232666274,3.3579795360565186
5.5983389293821855,3.357788562774658
5.640117519750621,3.3578457832336426
5.681896108645639,3.3579986095428467
5.723674749976651,3.3578648567199707
5.765453373962992,3.3578076362609863
5.807232026987204,3.357750415802002
5.849010671063661,3.3578457832336426
5.890789336235467,3.357750415802002
5.9325680898780915,3.357750415802002
5.974346804279041,3.357788562774658
6.016125552953334,3.357884168624878
6.057904341588541,3.3578457832336426
6.099683098043396,3.3577122688293457
6.1414618784813495,3.3577122688293457
6.183240553209106,3.357903242111206
6.2250191823139,3.357788562774658
6.266797808256214,3.3577122688293457
6.308576471455492,3.3578076362609863
6.350355157240433,3.357903242111206
6.39213381346414,3.3577122688293457
6.433912464173505,3.35776948928833
6.475691038167094,3.357750415802002
6.517469640148264,3.3578267097473145
6.55924821714559,3.35776948928833
6.601026850665694,3.357616662979126
6.642805495593005,3.3578267097473145
6.684584209670487,3.3578076362609863
6.726362942468123,3.35776948928833
6.768141665188976,3.3578267097473145
6.809920356121569,3.3577122688293457
6.85169899827895,3.35776948928833
6.893477675140621,3.3578457832336426
6.935256315452264,3.357635974884033
6.977034967071683,3.357750415802002
7.018813643236532,3.3577122688293457
7.060592320762034,3.35776948928833
7.102370952093622,3.3576741218566895
7.144149547363258,3.35776948928833
7.185928054231158,3.3576741218566895
7.227706546356605,3.35776948928833
7.269485028009612,3.3578076362609863
7.3112635449313075,3.3576931953430176
7.353042040384646,3.357750415802002
7.394820608192363,3.357616662979126
7.436599141581669,3.3576931953430176
7.478377735735265,3.3577122688293457
7.520156285980021,3.357788562774658
7.5619347621845545,3.357750415802002
7.603713278087916,3.357731342315674
7.645491804540043,3.357788562774658
7.687270363232984,3.3576931953430176
7.729048955475895,3.3578076362609863
7.7708275422714825,3.357750415802002
7.812606087496295,3.357731342315674
7.854384610313272,3.357750415802002
7.89616312711611,3.357731342315674
7.937941670710599,3.357750415802002
7.979720248401066,3.3578457832336426
8.021498756195687,3.3576741218566895
8.06327726216411,3.35776948928833
8.105055791368924,3.3577122688293457
8.14683435457925,3.3578267097473145
8.188612921558414,3.3576931953430176
8.230391416431834,3.3576931953430176
8.272169921190878,3.357731342315674
8.313948452385002,3.3578076362609863
8.355727027049548,3.357731342315674
8.397505596186077,3.3578267097473145
8.43928414959331,3.3577122688293457
8.481062668210507,3.357616662979126
8.522841190705167,3.3576550483703613
8.564619707702384,3.357616662979126
8.606398244255434,3.3577122688293457
8.64817680707045,3.357616662979126
8.689955381985701,3.3576931953430176
8.731734019103943,3.357750415802002
8.773512598316223,3.3576741218566895
8.81529121271638,3.357616662979126
8.857069783637034,3.357635974884033
8.898848340311122,3.3576550483703613
8.940626914023662,3.357731342315674
8.982405512623835,3.3576931953430176
9.024184115242512,3.3575594425201416
9.065962698912058,3.35776948928833
9.107741276060311,3.3576931953430176
9.149519827803084,3.3576931953430176
9.191298409731266,3.35776948928833
9.233076978164076,3.3576931953430176
9.27485551944487,3.357597589492798
9.316634048369437,3.357597589492798
9.35841263130331,3.357635974884033
9.400191235031132,3.357750415802002
9.441969734238594,3.3576550483703613
9.483748238189776,3.357731342315674
9.525526796364183,3.357788562774658
9.567305305084487,3.357750415802002
9.609083834151132,3.357616662979126
9.650862380373589,3.35776948928833
9.692641066717755,3.3576550483703613
9.734419841386758,3.357597589492798
9.776198644601076,3.357597589492798
9.817977458673374,3.357731342315674
9.859756278251849,3.35776948928833
9.901535096566919,3.357616662979126
9.943313899876758,3.357597589492798
9.985092701099353,3.357616662979126
10.026871475455348,3.357635974884033
10.068650203769854,3.357597589492798
10.110428887432949,3.357597589492798
10.15220756543986,3.3575785160064697
10.19398626380759,3.357635974884033
10.235764972461315,3.3574259281158447
10.277543683159639,3.357616662979126
10.319322368723071,3.3575212955474854
10.361101041399444,3.357597589492798
10.402879739013569,3.3575594425201416
10.444658392055713,3.3575403690338135
10.486437009313388,3.3575785160064697
10.528215684605314,3.357445001602173
10.569994371003048,3.357597589492798
10.61177303801174,3.357597589492798
10.653551727518966,3.3573877811431885
10.695330390596856,3.3575022220611572
10.737109009982703,3.3575403690338135
10.778887603963646,3.3575403690338135
10.820666198191727,3.3573687076568604
10.862444851233871,3.357483148574829
10.904223489201012,3.3573877811431885
10.94600204757359,3.3575403690338135
10.987780558608282,3.3574259281158447
11.029559141174202,3.3574259281158447
11.071337759958404,3.357464075088501
11.113116413381144,3.3575022220611572
11.154895044437547,3.357464075088501
11.196673692690679,3.357445001602173
11.238452348656441,3.3573687076568604
11.280230984184017,3.357464075088501
11.322009603737227,3.3574259281158447
11.363788204568909,3.3573687076568604
11.405566768191441,3.3574068546295166
11.447345292050777,3.3575403690338135
11.4891238785214,3.357330322265625
11.53090248945067,3.357445001602173
11.572681048859973,3.357445001602173
11.61445964868964,3.3574259281158447
11.656238247770645,3.357330322265625
11.698016858703479,3.3573877811431885
11.739795465283416,3.357349395751953
11.781574080311888,3.357311248779297
11.823352708656984,3.357330322265625
11.865131342841494,3.3572921752929688
11.906909990077443,3.3573877811431885
11.948688634690829,3.3574259281158447
11.99046724454337,3.3573687076568604
12.032245871626554,3.357311248779297
12.074024497034468,3.3574068546295166
12.115803176081666,3.3572731018066406
12.157581771378085,3.3572731018066406
12.199360385288559,3.3572540283203125
12.241139052863033,3.3572921752929688
12.28291769387874,3.3573687076568604
12.324696337246767,3.357311248779297
12.366474962693422,3.357330322265625
12.408253574566423,3.3572158813476562
12.450032178110096,3.3572731018066406
12.491810802239431,3.3572540283203125
12.533589443013286,3.357196807861328
12.575368043745303,3.3572349548339844
12.61714663559095,3.357158660888672
12.658925220674025,3.357158660888672
12.700703786741643,3.3572540283203125
12.742482348041287,3.357311248779297
12.784260906278455,3.3572731018066406
12.826039443748227,3.3572731018066406
12.867818001913665,3.357311248779297
12.909596517614832,3.3572158813476562
12.951375077066206,3.3571205139160156
12.99315357920855,3.357158660888672
13.03493205668063,3.3572158813476562
13.076710551300357,3.3571395874023438
13.118489060066642,3.3571395874023438
13.160267596814531,3.357063055038452
13.202046226096922,3.3572731018066406
13.243824841088836,3.3570058345794678
13.285603465466924,3.3571395874023438
13.327382099151752,3.3571395874023438
13.369160703735716,3.3570821285247803
13.410939303147428,3.357196807861328
13.45271787246661,3.357158660888672
13.49449645182752,3.3571395874023438
13.536275014693343,3.3571395874023438
13.57805360904879,3.357063055038452
13.619832236934435,3.357043981552124
13.66161087446638,3.357043981552124
13.70338950929127,3.3571012020111084
13.745168161867985,3.3570821285247803
13.786946795622702,3.3571012020111084
13.828725423197294,3.3571012020111084
13.87050399085891,3.3569295406341553
13.912282549175048,3.3571012020111084
13.954061132676538,3.3571205139160156
13.995839733868584,3.357063055038452
14.03761830012437,3.3569676876068115
14.079396897113645,3.357063055038452
14.121175486287758,3.357043981552124
14.162954078710682,3.3571012020111084
14.204732687011179,3.3570058345794678
14.246511317319719,3.3570821285247803
14.288289951567453,3.357043981552124
14.330068602487291,3.357063055038452
14.371847215861527,3.356872320175171
14.413625900985052,3.356910467147827
14.45540455685839,3.3569295406341553
14.497183129493166,3.3569676876068115
14.538961753991375,3.3571012020111084
14.580740405778391,3.3569867610931396
14.622519080063707,3.356891393661499
14.66429776107481,3.3569676876068115
14.70607641041387,3.357024908065796
14.7478550922195,3.3569867610931396
14.789633718239404,3.3569295406341553
14.83141241216125,3.3568339347839355
14.873191189707084,3.356910467147827
14.914969944226312,3.3570058345794678
14.95674869657829,3.356872320175171
14.99852743429207,3.356891393661499
15.040306163127754,3.357043981552124
15.082084956128153,3.356872320175171
15.12386368842714,3.356910467147827
15.165642430296101,3.3567957878112793
15.207421098393937,3.356776714324951
15.249199706930655,3.3567957878112793
15.290978342523292,3.3567957878112793
15.33275702192913,3.356872320175171
15.374535668728388,3.3568339347839355
15.416314265359599,3.3568148612976074
15.458092869978966,3.356910467147827
15.499871474510282,3.3567957878112793
15.541650123834053,3.3568532466888428
15.583428763433126,3.356891393661499
15.625207393105194,3.356872320175171
15.666986008151598,3.356891393661499
15.70876463004138,3.3569295406341553
15.750543284274972,3.356910467147827
15.792321872938368,3.3567957878112793
15.834100469168863,3.3568339347839355
15.875879002195854,3.3567957878112793
15.917657544004607,3.356757640838623
15.959436154073483,3.3567004203796387
16.001214747858434,3.356776714324951
16.042993352824144,3.3568148612976074
16.084771907474096,3.3568532466888428
16.126550463719425,3.3568148612976074
16.16832908555438,3.356738567352295
16.210107691081728,3.356738567352295
16.25188628002721,3.356757640838623
16.29366484302557,3.356757640838623
16.33544342646108,3.3567004203796387
16.377221979698536,3.3568148612976074
16.41900050551833,3.356605052947998
16.46077900646543,3.356719493865967
16.50255758879616,3.356585741043091
16.544336178866423,3.3566622734069824
16.58611470841861,3.356719493865967
16.6278932641992,3.3566622734069824
16.66967181534884,3.3566431999206543
16.711450419341386,3.356624126434326
16.7532289826762,3.356605052947998
16.795007535202238,3.356585741043091
16.836786126860403,3.3566622734069824
16.878564728116704,3.356719493865967
16.92034333882148,3.3567004203796387
16.962121974528376,3.3566431999206543
17.00390064431033,3.356605052947998
17.045679263028322,3.3566431999206543
17.087457826129448,3.3566431999206543
17.129236382727786,3.3565475940704346
17.171014918593325,3.3565475940704346
17.2127935663093,3.356624126434326
17.254572174048388,3.356585741043091
17.296350806890985,3.356585741043091
17.338129343937855,3.3565666675567627
17.379907905978918,3.3564140796661377
17.42168654323924,3.3566431999206543
17.463465134962238,3.3565094470977783
17.505243672963417,3.3564140796661377
17.5470222186755,3.356585741043091
17.588800750225964,3.3565666675567627
17.630579250104617,3.356471300125122
17.672357754784805,3.3565285205841064
17.714136284239057,3.3565475940704346
17.755914803932747,3.35649037361145
17.797693348855706,3.356624126434326
17.839471921954644,3.3565285205841064
17.8812504695035,3.35649037361145
17.92302905594723,3.3564140796661377
17.964807578248656,3.3565666675567627
18.006586158832736,3.356337547302246
18.048364736520906,3.356452226638794
18.090143314777496,3.35649037361145
18.131921943394563,3.356433153152466
18.173700578392335,3.356452226638794
18.21547918272111,3.3565094470977783
18.257257761315426,3.356452226638794
18.299036352582995,3.3563759326934814
18.34081482756562,3.3565475940704346
18.38259336043237,3.3563950061798096
18.424371959704647,3.356471300125122
18.46615052516579,3.3565285205841064
18.507929071739994,3.3563568592071533
18.549707604169477,3.3563568592071533
18.591486144321927,3.3564140796661377
18.633264708370234,3.3563950061798096
18.675043260790517,3.3562612533569336
18.71682189281226,3.3562421798706055
18.758600572115334,3.3562803268432617
18.800379247872574,3.3563950061798096
18.842157874966677,3.356204032897949
18.88393650186261,3.3563568592071533
18.92571512673176,3.3563950061798096
18.96749372492869,3.356318473815918
19.009272395388958,3.3562421798706055
19.051051013025393,3.3562803268432617
19.092829598198247,3.356337547302246
19.13460818271899,3.3562803268432617
19.176386751144786,3.356337547302246
19.218165333983368,3.3562612533569336
19.259943912961493,3.356165885925293
19.30172254431653,3.3562803268432617
19.34350112400539,3.356165885925293
19.385279691389517,3.3562231063842773
19.42705829503653,3.3562803268432617
19.468836884108683,3.356165885925293
19.510615456199865,3.3562231063842773
19.552394032492433,3.3562421798706055
19.594172557031463,3.356165885925293
19.635951076243863,3.3562612533569336
19.67772959779686,3.3560895919799805
19.719508097952534,3.3562803268432617
19.76128664540081,3.3562231063842773
19.80306525339658,3.356146812438965
19.844843806946812,3.3561086654663086
19.886622318600388,3.356204032897949
19.928400852909057,3.3560895919799805
19.97017942925761,3.356184959411621
20.011958040862087,3.356184959411621
20.053736635138105,3.356051206588745
20.095515216146808,3.356032133102417
20.137293855881406,3.3560895919799805
20.17907249373475,3.3560895919799805
20.220851173629814,3.3560702800750732
20.262629835371655,3.356184959411621
20.304408465706402,3.3561086654663086
20.34618706498305,3.3561277389526367
20.38796568622682,3.3559749126434326
20.42974430059399,3.3560702800750732
20.47152288716761,3.3559749126434326
20.513301481777898,3.3559558391571045
20.555080094117592,3.3561086654663086
20.596858711764487,3.3559749126434326
20.638637310578694,3.3559367656707764
20.68041593442365,3.3559558391571045
20.722194554391482,3.3559558391571045
20.76397319444748,3.3559367656707764
20.805751847552155,3.3559558391571045
20.847530448014503,3.3559367656707764
20.889309080007624,3.3559176921844482
20.931087739637732,3.3559749126434326
20.97286647339117,3.3559176921844482
21.014645209637973,3.3559939861297607
21.05642392435492,3.355879545211792
21.098202658262963,3.3559176921844482
21.139981423071287,3.355879545211792
21.181760179564304,3.3559939861297607
21.223538944774145,3.355879545211792
21.26531767760822,3.3559176921844482
21.307096380258837,3.3559176921844482
21.34887511398147,3.355879545211792
21.390653875845373,3.355879545211792
21.43243261153363,3.355860471725464
21.4742113292004,3.3559176921844482
21.51599003406425,3.35589861869812
21.557768737290992,3.3558220863342285
21.599547458662112,3.3558030128479004
21.641326202885576,3.3558030128479004
21.68310496944147,3.3558413982391357
21.72488371751642,3.355764865875244
21.766662427109047,3.355860471725464
21.808441111710355,3.3557839393615723
21.850219877606786,3.3557839393615723
21.891998609832434,3.3557839393615723
21.933777370153603,3.355726718902588
21.975556197129517,3.355745792388916
22.017335031912882,3.3557076454162598
22.05911382480017,3.3556694984436035
22.10089263422484,3.3558030128479004
22.14267144089212,3.355593204498291
22.184450206653942,3.355593204498291
22.226228970641987,3.3556504249572754
22.26800770329295,3.355745792388916
22.309786383269742,3.3557076454162598
22.35156509113376,3.3556504249572754
22.39334381147517,3.3555548191070557
22.43512252955162,3.3557076454162598
22.4769013346603,3.355574131011963
22.51868011280019,3.3556694984436035
22.560458874652596,3.355593204498291
22.60223755216005,3.355593204498291
22.644016215424738,3.355593204498291
22.685794871033004,3.3555166721343994
22.727573503712144,3.3555166721343994
22.76935208920605,3.3555166721343994
22.81113070655315,3.355421304702759
22.85290932017982,3.355612277984619
22.89468792929163,3.3555166721343994
22.93646657272759,3.355478525161743
22.978245244618975,3.355459451675415
23.020023912877623,3.3553831577301025
23.061802490019897,3.355440378189087
23.10358109359438,3.355459451675415
23.145359805127807,3.355459451675415
23.187138501756586,3.355478525161743
23.228917235426916,3.355440378189087
23.27069592597409,3.3554022312164307
23.312474620731265,3.355440378189087
23.35425335875817,3.355325937271118
23.396032103425107,3.355440378189087
23.437810866833924,3.355440378189087
23.47958965295163,3.3554022312164307
23.521368454551833,3.3553450107574463
23.563147176443213,3.3554022312164307
23.604925888351946,3.355421304702759
23.646704575863886,3.3554022312164307
23.688483230253233,3.355325937271118
23.730261907401125,3.355287551879883
23.77204058469075,3.355192184448242
23.813819267846117,3.355325937271118
23.855597982804223,3.3552494049072266
23.89737664438789,3.3553450107574463
23.939155217203133,3.3552684783935547
23.980933770608182,3.355306625366211
24.022712363581828,3.3553450107574463
24.06449096498055,3.355287551879883
24.106269626106606,3.3552684783935547
24.148048302944364,3.3552494049072266
24.189827058251566,3.3551158905029297
24.231605893341047,3.3551158905029297
24.273384654327884,3.355134963989258
24.31516336014248,3.3552112579345703
24.356942087055298,3.3551158905029297
24.398720799048636,3.3552303314208984
24.44049956334015,3.355134963989258
24.482278324179507,3.355134963989258
24.524057143148635,3.355134963989258
24.565835869641887,3.3551158905029297
24.607614641181172,3.3551158905029297
24.649393428537454,3.355039358139038
24.691172204490208,3.3551158905029297
24.732951075010796,3.3551158905029297
24.774729915615307,3.3550777435302734
24.816508695713352,3.35502028465271
24.85828745444397,3.3549630641937256
24.900066208802155,3.355001211166382
24.94184499016821,3.355173110961914
24.983623739133783,3.3549249172210693
25.025402528095785,3.355039358139038
25.067181271938658,3.354905843734741
25.10896000597659,3.3550968170166016
25.15073873685343,3.3550586700439453
25.192517524683414,3.3550586700439453
25.234296371603687,3.3549439907073975
25.27607518839189,3.354867696762085
25.317854011147674,3.3549249172210693
25.35963284797392,3.354886770248413
25.40141169857371,3.3548295497894287
25.443190518955447,3.3549249172210693
25.484969374821983,3.354886770248413
25.52674819504026,3.3548295497894287
25.568527038492515,3.354733943939209
25.61030590998155,3.354848623275757
25.652084798435126,3.3548104763031006
25.693863672109117,3.3548295497894287
25.7356424631463,3.354733943939209
25.777421285785984,3.354753017425537
25.819200107793908,3.3547911643981934
25.860978955666532,3.354848623275757
25.902757797607784,3.3546957969665527
25.94453659193952,3.3547720909118652
25.986315402755537,3.3547911643981934
26.028094155433624,3.3548104763031006
26.069872874965903,3.3547720909118652
26.111651604786587,3.354581356048584
26.15343033845531,3.3547720909118652
26.19520906191758,3.3547911643981934
26.236987766161285,3.354733943939209
26.278766444792943,3.354733943939209
26.320545114298326,3.3546195030212402
26.362323834753187,3.3546195030212402
26.404102561687267,3.3546385765075684
26.445881287777276,3.3546195030212402
26.487660005676933,3.3545432090759277
26.529438737664638,3.354600429534912
26.57121741423411,3.354562282562256
26.612996058059863,3.3545432090759277
26.65477473924833,3.354600429534912
26.69655345492522,3.354600429534912
26.738332169804586,3.3543903827667236
26.780110910606705,3.3545432090759277
26.821889662350713,3.354581356048584
26.863668390615793,3.354581356048584
26.905447109573675,3.354447603225708
26.947225839857026,3.3544857501983643
26.989004634497633,3.3545432090759277
27.03078340142539,3.3545238971710205
27.07256216067339,3.354466676712036
27.114340897445505,3.354447603225708
27.15611967521779,3.3545048236846924
27.197898440769606,3.3544094562530518
27.23967716381266,3.354447603225708
27.281455903308384,3.35442852973938
27.323234651646906,3.354447603225708
27.365013385181943,3.3543713092803955
27.40679212542713,3.35442852973938
27.448570895026762,3.3543903827667236
27.49034964390302,3.3543903827667236
27.532128393811757,3.354314088821411
27.57390710248433,3.3543713092803955
27.615685788651707,3.3542184829711914
27.65746448049688,3.3543522357940674
27.699243175602586,3.3542566299438477
27.74102195232837,3.3543331623077393
27.78280076683265,3.3543522357940674
27.824579590380548,3.354295015335083
27.86635837006547,3.3543522357940674
27.908137167017593,3.3542375564575195
27.949915922610902,3.3542566299438477
27.99169467368476,3.354123115539551
28.033473479320367,3.354161262512207
28.075252276700787,3.354123115539551
28.117031112314663,3.3541040420532227
28.158809964805368,3.354161262512207
28.20058882818589,3.3542184829711914
28.242367680589005,3.3540468215942383
28.28414652347054,3.3541994094848633
28.325925364790262,3.3540658950805664
28.367704197517302,3.3541994094848633
28.409483032239862,3.3540468215942383
28.451261869607634,3.3541040420532227
28.493040705016668,3.354180335998535
28.534819506995284,3.3540658950805664
28.576598350328915,3.3540468215942383
28.61837726878409,3.354123115539551
28.660156126926044,3.353989362716675
28.701934955093627,3.3540849685668945
28.743713745053164,3.3539512157440186
28.785492585972285,3.35402774810791
28.827271411593173,3.35402774810791
28.869050225411893,3.35402774810791
28.910829030157103,3.354008436203003
28.952607895158636,3.3540658950805664
28.99438670119174,3.3539130687713623
29.036165489998336,3.35383677482605
29.077944260785504,3.353893995285034
29.11972306139772,3.353874921798706
29.161501814928616,3.3539512157440186
29.203280535510835,3.3539130687713623
29.245059282083975,3.353703022003174
29.286838045725336,3.3539702892303467
29.32861675769913,3.3539512157440186
29.37039552168902,3.353722095489502
29.4121742009906,3.3537986278533936
29.453952822714854,3.3536458015441895
29.49573147885131,3.353893995285034
29.537510130913976,3.35374116897583
29.579288770693523,3.353760242462158
29.621067432373632,3.3537986278533936
29.662846063138637,3.3536839485168457
29.70462468060943,3.3538177013397217
29.746403276334036,3.353722095489502
29.788181877795175,3.3537795543670654
29.82996045001073,3.3536839485168457
29.871739099507497,3.353722095489502
29.913517690051687,3.353722095489502
29.95529627052255,3.3536839485168457
29.997074852958576,3.3536648750305176
30.038853487006527,3.353550434112549
30.08063209142864,3.3536267280578613
30.12241073122681,3.3536458015441895
30.164189339593406,3.3535313606262207
30.205967934952014,3.353550434112549
30.247746518666386,3.3536648750305176
30.289525114141437,3.353435754776001
30.331303651582125,3.353588581085205
30.373082188742682,3.353607654571533
30.41486069051201,3.3535122871398926
30.456639254133744,3.3535313606262207
30.49841784161822,3.353569507598877
30.540196406290125,3.353454828262329
30.581974959516774,3.3535122871398926
30.623753557043436,3.3534739017486572
30.665532124367562,3.3534739017486572
30.707310669861585,3.3534739017486572
30.749089208717297,3.353435754776001
30.79086774542783,3.3533785343170166
30.832646304578844,3.353283166885376
30.874424910317927,3.353435754776001
30.91620355477843,3.3534739017486572
30.957982161778165,3.353416681289673
30.999760758292126,3.3533213138580322
31.04153934200995,3.3533976078033447
31.083317954504714,3.353302240371704
31.12509661121649,3.3533594608306885
31.166875249469513,3.3533976078033447
31.208653857263656,3.353283166885376
31.25043243580578,3.353264093399048
31.292211075718434,3.3532066345214844
31.33398971815135,3.353264093399048
31.375768324884863,3.353283166885376
31.41754693728697,3.3532447814941406
31.459325558308777,3.353130340576172
31.50110415891504,3.3532257080078125
31.542882765944086,3.353168487548828
31.584661439554996,3.3531875610351562
31.626440113653636,3.353302240371704
31.668218775765723,3.3532257080078125
31.70999746480579,3.3531112670898438
31.751776184933625,3.3530731201171875
31.793554953119614,3.3530349731445312
31.835333727725967,3.353168487548828
31.87711246917203,3.353130340576172
31.91889123199104,3.3530540466308594
31.96066996158769,3.353130340576172
32.0024486509772,3.3530731201171875
32.044227301746,3.3530540466308594
32.086005986422606,3.3530349731445312
32.12778465208478,3.3531112670898438
32.1695633120241,3.3529584407806396
32.21134194968743,3.3529775142669678
32.2531205793718,3.3529393672943115
32.2948991830179,3.3530731201171875
32.33667786301561,3.3529584407806396
32.37845654465858,3.353015899658203
32.42023520857963,3.3530731201171875
32.462013862133176,3.352863073348999
32.503792559828455,3.3529775142669678
32.54557122293727,3.352863073348999
32.58734989225322,3.3529393672943115
32.62912849570287,3.352863073348999
32.67090709190268,3.3528249263763428
32.712685757268055,3.352843999862671
32.754464443845684,3.352691173553467
32.796243182809306,3.3527867794036865
32.83802192907197,3.3527677059173584
32.87980069136946,3.3528249263763428
32.92157939611376,3.3528058528900146
32.9633580945792,3.3527867794036865
33.00513680607492,3.352691173553467
33.04691551397895,3.3526530265808105
33.088694178381516,3.3528249263763428
33.13047285588081,3.3527486324310303
33.17225154964896,3.3526339530944824
33.2140302341498,3.3527867794036865
33.25580894497124,3.3526530265808105
33.297587694206946,3.3528058528900146
33.33936649616303,3.3528058528900146
33.381145241987504,3.352691173553467
33.42292397516654,3.352595806121826
33.46470273388176,3.352729320526123
33.50648149174888,3.3526339530944824
33.54826027024074,3.352691173553467
33.59003907899331,3.352538585662842
33.63181787698549,3.35255765914917
33.67359663832936,3.352423906326294
33.715375433561604,3.3524813652038574
33.75715421999945,3.3525004386901855
33.79893303595932,3.35255765914917
33.84071182919318,3.352423906326294
33.88249059233233,3.3524813652038574
33.924269400143004,3.352423906326294
33.966048156024605,3.3524813652038574
34.007826930668436,3.3523666858673096
34.04960570015542,3.3523666858673096
34.091384486813155,3.352442979812622
34.133163260984766,3.352404832839966
34.17494200133157,3.3523476123809814
34.21672082484958,3.3523857593536377
34.258499690107804,3.3523666858673096
34.30027851331809,3.352175712585449
34.342057357268196,3.3523476123809814
34.38383621835387,3.3523285388946533
34.42561510822304,3.352309465408325
34.46739397051397,3.3523476123809814
34.509172834427055,3.352290391921997
34.55095164589989,3.352252244949341
34.59273044202633,3.3522331714630127
34.634509148737756,3.352175712585449
34.67628791841785,3.3521947860717773
34.71806670977137,3.3522331714630127
34.75984546693983,3.3522331714630127
34.80162422430371,3.3520994186401367
34.84340305307651,3.3520994186401367
34.88518185059475,3.352156639099121
34.92696066205977,3.3520803451538086
34.96873950350214,3.352137565612793
35.01051833767398,3.351984977722168
