specific_capacity_discharge,voltage_discharge,specific_power_discharge
211.57729343041643,1.94187,-233.59087009799288
211.91149605653916,1.94083,-233.46380447225908
212.24569868266175,1.93996,-233.4172569658388
212.57990130878443,1.93933,-233.31057350437044
212.9141039349072,1.93895,-233.25309565027044
213.24795550785112,1.9387,-233.2482571425832
213.58215813397385,1.93846,-233.1865548962358
213.9163607600965,1.93814,-233.20219242218727
214.2505633862192,1.93772,-233.1031691936961
214.58476601234184,1.93716,-233.09578258041307
214.9189686384645,1.9364,-232.94437629103956
215.2531712645872,1.9355,-232.83806525753548
215.5873738907099,1.93449,-232.7571471520216
215.9215765168326,1.93348,-232.5855322447512
216.25577914295525,1.93246,-232.4916509059297
216.58963071589923,1.93166,-232.35121798875184
216.92383334202188,1.93115,-232.2820624173624
217.25803596814453,1.9308,-232.28437415098952
217.5922385942673,1.93048,-232.27076182302253
217.92644122039,1.93012,-232.1369505941912
218.26064384651264,1.92971,-232.1627531233071
218.5948464726353,1.92914,-232.03273824561643
218.929049098758,1.92843,-231.96074523242677
219.26325172488063,1.92753,-231.923620026743
219.59745435100336,1.9266,-231.78859008211776
219.9313059239473,1.92564,-231.7249286456129
220.26550855007,1.92476,-231.58449102460332
220.5997111761927,1.92404,-231.4786520854481
220.93391380231532,1.92362,-231.44538293999557
221.268116428438,1.92326,-231.3656096033106
221.60231905456072,1.92295,-231.39174543972655
221.93652168068343,1.92248,-231.254526387158
222.2707243068061,1.922,-231.2562980104446
222.60492693292875,1.92129,-231.14586081414689
222.93912955905145,1.9204,-231.00626541661373
223.27333218517413,1.91938,-230.9085535688964
223.60753481129683,1.91835,-230.7693670533916
223.9413863842408,1.91752,-230.7247738487834
224.2755890103635,1.91696,-230.61354234692564
224.6097916364862,1.9167,-230.6052758415984
224.9439942626088,1.91666,-230.54693138042984
225.2781968887315,1.91663,-230.61962275592455
225.6123995148542,1.91659,-230.56127977465584
225.9466021409769,1.91639,-230.61569036395403
226.2808047670996,1.91603,-230.5762428075313
226.6150073932222,1.91546,-230.436962987568
226.9492100193449,1.91474,-230.36171751989733
227.2834126454676,1.91385,-230.16490788378505
227.61761527159027,1.91268,-230.11194583833748
227.9518178977129,1.91148,-229.96201932236497
228.28566947065693,1.91032,-229.82246466188516
228.6198720967797,1.90947,-229.69148803637856
228.9540747229023,1.90901,-229.67427324309892
229.28827734902492,1.90884,-229.707133931157
229.62247997514768,1.90884,-229.6444121640316
229.95668260127036,1.90881,-229.5245283124724
230.29088522739295,1.90874,-229.58100068019849
230.62508785351568,1.90852,-229.5772118688375
230.9592904796384,1.9081,-229.46399232193605
231.29349310576103,1.90747,-229.4699507207177
231.62769573188373,1.90668,-229.36913002819628
231.9615473048277,1.90563,-229.2466708022132
232.2957499309504,1.90449,-229.12854350954655
232.62995255707307,1.90322,-228.9889792442518
232.96415518319577,1.90215,-228.77490127939055
233.29835780931845,1.90124,-228.74138154937063
233.6325604354411,1.90064,-228.6711161504581
233.9667630615638,1.90023,-228.6426809478781
234.30096568768644,1.89985,-228.608242713194
234.63516831380915,1.89944,-228.5209797288372
234.96937093993185,1.89889,-228.4207322428266
235.30357356605447,1.89817,-228.32476653404143
235.6377761921772,1.89732,-228.2867842565956
235.9716277651212,1.89624,-228.10387636300985
236.30583039124383,1.89501,-228.0296791522069
236.64003301736653,1.89383,-227.8742847313412
236.9742356434892,1.89275,-227.72567627148908
237.3084382696119,1.89194,-227.5564908250739
237.6426408957346,1.89144,-227.4793806862078
237.9768435218573,1.89117,-227.57310272032652
238.3110461479799,1.8909,-227.4861271562663
238.64489772092392,1.89063,-227.39319374696512
238.97910034704657,1.8902,-227.3811304153116
239.31330297316924,1.88965,-227.2865496349072
239.647505599292,1.8889,-227.2266569849878
239.98170822541465,1.88802,-227.0904937113738
240.31591085153727,1.88696,-226.9951909938987
240.65011347766,1.88577,-226.85561266892412
240.98431610378267,1.8845,-226.7423681735158
241.31851872990535,1.88333,-226.5977859724799
241.6523703028493,1.88234,-226.3623440416946
241.986572928972,1.88169,-226.34790986509685
242.3207755550947,1.88134,-226.3395706968168
242.6549781812174,1.88116,-226.3198172371996
242.98918080734003,1.88097,-226.24632521823068
243.3233834334627,1.88077,-226.2522178252936
243.6575860595854,1.88047,-226.20686009384312
243.9917886857081,1.87995,-226.1875486149522
244.3259913118308,1.87924,-226.07196236328733
244.6598428847748,1.87835,-225.9931443796336
244.99404551089745,1.87728,-225.8307182712014
245.32824813702013,1.8761,-225.6735936895188
245.6624507631428,1.87486,-225.49837197328463
245.99665338926545,1.87375,-225.38925766963703
246.33085601538815,1.87286,-225.3063439565516
246.66505864151085,1.87214,-225.24409720566075
246.9992612676335,1.87157,-225.16984173659995
247.33346389375615,1.87093,-224.99022511232172
247.66766651987888,1.87028,-224.8914951264143
248.0015180928229,1.86947,-224.86308532604224
248.33572071894557,1.86853,-224.7278230371516
248.6699233450682,1.86741,-224.63961313557132
249.0041259711909,1.86626,-224.53099207582244
249.3383285973136,1.8651,-224.3803533400717
249.67253122343627,1.8641,-224.250625274794
250.0067338495589,1.86333,-224.14504279178112
250.3409364756816,1.86271,-224.13543382652085
250.6751391018043,1.86228,-224.01120412351
251.00899067474828,1.86191,-223.9852865325021
251.34319330087095,1.86147,-223.92318033164912
251.67739592699365,1.86089,-223.86258189465005
252.01159855311636,1.86017,-223.69627246726895
252.345801179239,1.85925,-223.60795930128995
252.68000380536168,1.85809,-223.5424181254044
253.0142064314844,1.85687,-223.36419707568604
253.34840905760703,1.85561,-223.17933031294584
253.6826116837297,1.85459,-223.1213413942241
254.01681430985244,1.85383,-223.06317612351663
254.3506658827964,1.85335,-222.97778131864027
254.68486850891904,1.85304,-222.9461054653913
255.0190711350417,1.85274,-222.90813817272064
255.3532737611644,1.85246,-222.8725777203021
255.6874763872871,1.85204,-222.7314658918333
256.02167901340977,1.85143,-222.66746488594177
256.35588163953247,1.85067,-222.65721981021537
256.6900842656551,1.84968,-222.42006195269616
257.0242868917778,1.84853,-222.3738214755605
257.35813846472183,1.84725,-222.2532243830796
257.69234109084454,1.84605,-222.11794429874155
258.0265437169671,1.84498,-221.92671244407808
258.36074634308983,1.84411,-221.8735685478884
258.6949489692125,1.84342,-221.78496011852312
259.02915159533524,1.8428,-221.6956947122312
259.36335422145794,1.84216,-221.67736860394592
259.6975568475806,1.84147,-221.5759519136987
260.03175947370323,1.8406,-221.47871228670945
260.3656110466472,1.83953,-221.23999738378907
260.6998136727699,1.83834,-221.0857245260139
261.03401629889254,1.83709,-221.0619273710499
261.36821892501524,1.83584,-220.843764073969
261.70242155113795,1.83477,-220.74055404597075
262.0366241772606,1.8339,-220.64515531067696
262.3708268033833,1.83326,-220.5334010187404
262.705029429506,1.8327,-220.4713625406795
263.03923205562864,1.83221,-220.4635894372248
263.3730836285726,1.83163,-220.36463355365208
263.7072862546953,1.83097,-220.27065053649
264.04148888081806,1.83013,-220.1476236861629
264.37569150694065,1.82916,-220.096593324452
264.70989413306336,1.82804,-219.8890543075115
265.044096759186,1.82686,-219.7889046389586
265.3782993853087,1.82565,-219.57595851813127
265.7125020114314,1.82461,-219.50737005040384
266.04670463755406,1.82379,-219.41955398415112
266.38055621049807,1.82318,-219.304460532794
266.7147588366208,1.82274,-219.27687354279809
267.0489614627435,1.82232,-219.22634725441463
267.3831640888661,1.82182,-219.23895276776287
267.7173667149888,1.82119,-219.08327250507608
268.0515693411116,1.82041,-218.98760053048952
268.3857719672342,1.81943,-218.9094899629428
268.7199745933568,1.8183,-218.69563047855493
269.05417721947947,1.81709,-218.5916632486496
269.3883798456022,1.81593,-218.4358237773082
269.7225824717248,1.81485,-218.2770127442996
270.0567850978475,1.81401,-218.20486951053996
270.3906366707915,1.81326,-218.13642303357253
270.7248392969142,1.81262,-218.0811929437681
271.0590419230369,1.8119,-218.08295654450657
271.39324454915953,1.81116,-217.87829816323037
271.72744717528224,1.81024,-217.82001415931683
272.0616498014049,1.80914,-217.6551883712748
272.3958524275276,1.80793,-217.47899796395447
272.7300550536503,1.8066,-217.30827910630185
273.06425767977294,1.80535,-217.20651966823257
273.39846030589564,1.80432,-217.0880702768321
273.73266293201834,1.8035,-216.89391089605056
274.066865558141,1.80289,-216.88343656855628
274.4010681842637,1.80245,-216.83779494784247
274.7352708103864,1.80196,-216.85240395861237
275.06947343650904,1.80143,-216.74923669352512
275.40367606263175,1.80074,-216.639361476215
275.73752763557576,1.79989,-216.60170266618917
276.07173026169835,1.79893,-216.4322934035731
276.40593288782105,1.79787,-216.34407091715772
276.7401355139438,1.79671,-216.1633849370136
277.07433814006646,1.79565,-216.05196784864611
277.4085407661891,1.79465,-215.95138035597705
277.7427433923117,1.79374,-215.7398683780968
278.0769460184344,1.79298,-215.6824496062468
278.4111486445572,1.79223,-215.63345315257092
278.7453512706798,1.79147,-215.54903173882116
279.07955389680245,1.79061,-215.39916621468743
279.41375652292515,1.78964,-215.3288467912183
279.7476080958692,1.78848,-215.12689267087248
280.0818107219918,1.78731,-215.03969275223625
280.4160133481145,1.78609,-214.84302368006345
280.7502159742372,1.78497,-214.76154006452865
281.08441860035987,1.78406,-214.6236429840593
281.41862122648257,1.78338,-214.54724768607488
281.7528238526053,1.78288,-214.4692956371527
282.0870264787279,1.78251,-214.47817643990575
282.42122910485057,1.78213,-214.32051707855496
282.75543173097327,1.78167,-214.2845613450316
283.089634357096,1.78111,-214.21383274001545
283.4238369832187,1.78032,-214.1842931960309
283.7580396093413,1.7793,-214.02807534174
284.09189118228534,1.77816,-213.9280264403341
284.42609380840804,1.77689,-213.78242043553092
284.7602964345307,1.77565,-213.6208904146302
285.09449906065333,1.77452,-213.52374230762584
285.42870168677604,1.77367,-213.35780385232124
285.76290431289874,1.77303,-213.2808171555482
286.09710693902133,1.77256,-213.24376932170412
286.43130956514403,1.7721,-213.1371440414025
286.76551219126674,1.77164,-213.05360691642727
287.09971481738944,1.77102,-212.9826281729621
287.43391744351214,1.77026,-212.93351450010235
287.76812006963473,1.76931,-212.91986668360784
288.10197164257875,1.76821,-212.7081619712136
288.43617426870145,1.76694,-212.6451547136012
288.7703768948241,1.76561,-212.47795342480717
289.1045795209468,1.76434,-212.30237489727963
289.4387821470695,1.76326,-212.10378439830157
289.7729847731922,1.76244,-212.0298696802724
290.1071873993148,1.76184,-212.0068946646112
290.4413900254375,1.76142,-211.873767842036
290.77559265156015,1.76101,-211.8137680377678
291.1097952776829,1.76063,-211.84883175822324
291.4439979038056,1.76012,-211.7173963359814
291.77820052992826,1.75944,-211.64605276625755
292.11240315605096,1.75855,-211.58633112248603
292.44660578217366,1.75751,-211.46653044736067
292.7808084082963,1.7563,-211.3105091265409
293.11465998124027,1.75498,-211.0955787722649
293.44886260736297,1.75374,-210.9621630874071
293.7830652334856,1.7527,-210.8928778446966
294.1172678596083,1.75188,-210.76454394864268
294.451470485731,1.75121,-210.7189058261036
294.78567311185367,1.75062,-210.6339743018945
295.1198757379764,1.75,-210.41274472071396
295.454078364099,1.74928,-210.4185832147548
295.78828099022166,1.74838,-210.3070090206817
296.1224836163444,1.74738,-210.15006405914937
296.4566862424671,1.74622,-210.0836027205053
296.7908888685897,1.74497,-209.9455677313223
297.1250914947124,1.7437,-209.78042747405544
297.45929412083507,1.74246,-209.63653105807208
297.793145693779,1.74146,-209.4953123861471
298.1273483199017,1.7406,-209.3867960972364
298.46155094602443,1.73993,-209.36336956427863
298.7957535721471,1.73924,-209.27506753103845
299.1299561982698,1.73855,-209.1834739365549
299.46415882439254,1.73774,-209.0045373774092
299.7983614505152,1.73691,-209.05529346099075
300.1325640766379,1.73589,-208.86868612252837
300.46676670276054,1.73474,-208.6974286382264
300.80096932888324,1.73353,-208.5154922956868
301.1351719550059,1.73229,-208.328247436367
301.46937458112853,1.73115,-208.2412499354149
301.80357720725124,1.73005,-208.2020717561383
302.13777983337394,1.72909,-208.06425186425903
302.47163140631795,1.72818,-207.8754687179945
302.8058340324406,1.72727,-207.77452200903684
303.1400366585633,1.72627,-207.6647032035854
303.47423928468595,1.72512,-207.5795586016114
303.8084419108086,1.72393,-207.2988935394833
304.1426445369313,1.72267,-207.1713292873632
304.47684716305395,1.72143,-207.09443224901025
304.81104978917665,1.72034,-206.95634391139916
305.1452524152993,1.71944,-206.8430762721781
305.479455041422,1.71879,-206.7887774854537
305.8136576675447,1.7182,-206.6715423802582
306.1478602936674,1.71766,-206.68712449906525
306.48171186661136,1.71707,-206.5887871908524
306.815914492734,1.71637,-206.52669205449345
307.1501171188567,1.71554,-206.4148956757743
307.4843197449794,1.71456,-206.1994733527652
307.8185223711021,1.71338,-206.12945187318397
308.1527249972248,1.71226,-205.997955351681
308.48692762334747,1.71106,-205.8365030451075
308.8211302494701,1.7101,-205.7313911045076
309.1553328755928,1.70922,-205.61688344070512
309.48918444853683,1.70848,-205.50238431255008
309.8233870746595,1.70785,-205.4283322418755
310.1575897007822,1.70723,-205.3384368519784
310.4917923269049,1.70652,-205.2802152768346
310.82599495302753,1.70568,-205.2013731623471
311.1601975791502,1.70469,-205.07020699213604
311.4944002052729,1.7036,-204.9612583993501
311.8286028313956,1.70237,-204.81671857956024
312.1624544043395,1.70119,-204.61713095924367
312.4966570304622,1.70011,-204.4837920952125
312.8308596565849,1.69917,-204.3655781506856
313.1650622827076,1.69832,-204.20754106861204
313.49926490883024,1.69753,-204.1953602523784
313.8334675349529,1.69678,-204.16947426500312
314.1676701610756,1.69591,-203.9955614158617
314.5018727871983,1.69493,-203.95693577378688
314.83607541332094,1.69383,-203.70811763045373
315.1699269862649,1.6926,-203.58543323474925
315.50412961238766,1.69136,-203.47689939683056
315.8383322385103,1.69017,-203.32861151663485
316.1725348646329,1.68916,-203.20881561990493
316.50673749075565,1.68836,-203.1311377555915
316.8409401168783,1.68775,-202.99034535041005
317.17514274300106,1.68725,-202.96219395368303
317.50934536912376,1.68668,-202.8970382556721
317.8435479952464,1.68608,-202.81314232008543
318.1773995681904,1.68542,-202.83279894294705
318.51160219431307,1.68461,-202.6697459787935
318.8458048204358,1.6836,-202.5365338300752
319.1800074465584,1.68244,-202.3568000194716
319.5142100726811,1.68125,-202.28570083289048
319.84841269880377,1.68004,-202.1082669849605
320.1826153249265,1.67891,-202.00924753394196
320.5168179510491,1.67798,-201.88568499275303
320.8506695239931,1.67724,-201.7379369246431
321.1848721501157,1.67655,-201.70007456963103
321.5190747762384,1.67584,-201.57971131268957
321.8532774023612,1.67511,-201.49359628949887
322.18748002848383,1.67423,-201.3894366208067
322.52168265460654,1.67321,-201.3633797625093
322.85588528072924,1.67203,-201.12480346970688
323.1900879068519,1.67069,-200.97354142064225
323.52393947979584,1.66934,-200.90755805803235
323.85814210591855,1.66804,-200.7312854056925
324.1923447320412,1.66692,-200.58976379537577
324.5265473581639,1.666,-200.4009418936828
324.8607499842866,1.66523,-200.35335598291277
325.19495261040925,1.66457,-200.20073991148712
325.52915523653195,1.66393,-200.1519443248233
325.86335786265465,1.66325,-200.05858701586
326.19756048877724,1.66249,-199.97725789630152
326.53141206172126,1.6616,-199.8221136846572
326.865614687844,1.66058,-199.80543030556916
327.19981731396666,1.65937,-199.60028229483785
327.53401994008937,1.65805,-199.47293517978068
327.86822256621207,1.65672,-199.34747539443575
328.2024251923347,1.65543,-199.1939277823372
328.5366278184573,1.6544,-199.000784320528
328.87083044458,1.65352,-198.8966046030483
329.204682017524,1.65295,-198.85269114762477
329.53888464364667,1.65243,-198.77697780540487
329.87308726976937,1.65194,-198.723044373204
330.2072898958921,1.65143,-198.58092367898288
330.5414925220147,1.65087,-198.5563551625925
330.8756951481374,1.65011,-198.56212650128364
331.20989777426,1.64923,-198.3870355722984
331.5441004003828,1.64812,-198.2749665558511
331.8783030265055,1.64683,-198.2165528667149
332.2121545994495,1.64539,-197.9234557301849
332.54635722557214,1.64401,-197.8100214057191
332.88055985169484,1.6427,-197.65883571746105
333.21476247781754,1.64162,-197.4585529334956
333.54896510394013,1.64076,-197.4092301739243
333.88316773006284,1.63997,-197.2895170479512
334.21737035618554,1.63927,-197.20862127995105
334.5515729823082,1.63852,-197.0513020276259
334.8854245552522,1.63772,-196.9780666935457
335.2196271813749,1.63677,-196.9045548507443
335.55382980749755,1.63561,-196.774721282893
335.8880324336202,1.63428,-196.63433466597849
336.22223505974284,1.63293,-196.4638561485998
336.55643768586555,1.63148,-196.23888594189847
336.89064031198825,1.63014,-196.1329192763972
337.2248429381109,1.6289,-195.86041714556865
337.5590455642336,1.62786,-195.86518068641124
337.8932481903563,1.62693,-195.77425469986787
338.22709976330026,1.62605,-195.64575631124725
338.56130238942296,1.62511,-195.51971690564983
338.8955050155456,1.62418,-195.4628373860259
339.2297076416683,1.62303,-195.2062925279668
339.56391026779096,1.62177,-195.0774991817974
339.89811289391366,1.62039,-195.00037945833705
340.2323155200364,1.61889,-194.81332000227715
340.56651814615907,1.61739,-194.57312754390983
340.9007207722818,1.61606,-194.37289308353772
341.2349233984044,1.61501,-194.32069310433053
341.56912602452707,1.61417,-194.2100350263557
341.90332865064977,1.61352,-194.1365198559914
342.2375312767724,1.61296,-194.019403362678
342.5717339028951,1.61234,-193.9560320674127
342.90558547583913,1.6117,-193.8548048826925
343.23978810196184,1.61103,-193.78867312063616
343.5739907280844,1.61015,-193.7165983186556
343.9081933542071,1.60911,-193.58659568204888
344.24239598032983,1.60785,-193.4431372810143
344.5765986064525,1.60642,-193.2775881518293
344.91080123257524,1.60487,-193.07974073947167
345.2450038586979,1.6033,-192.87180953518768
345.57920648482053,1.60192,-192.75843680665295
345.91340911094323,1.60075,-192.539360494818
346.2476117370659,1.59975,-192.48781928838503
346.5818143631885,1.5989,-192.3439182254406
346.91601698931123,1.59809,-192.2497085700314
347.2502196154339,1.59729,-192.13287868692427
347.5844222415566,1.59639,-192.0562953936437
347.9182738145006,1.59538,-191.94930253960072
348.2524764406233,1.59423,-191.80288035806288
348.58667906674594,1.59291,-191.65514235605173
348.9208816928687,1.59147,-191.44548070154264
349.2550843189913,1.5899,-191.2803277128408
349.589286945114,1.5883,-191.06254053020373
349.9234895712367,1.58677,-190.954493741078
350.25769219735935,1.58544,-190.7928364361583
350.59189482348205,1.5843,-190.68708305568373
350.92609744960475,1.58331,-190.50969786372428
351.2603000757274,1.58237,-190.3523983341284
351.5938005954927,1.58143,-190.2251302780726
351.92730111525793,1.58045,-190.08827431657707
352.2643121668102,1.57939,-189.9623798665945
352.59781268657554,1.57809,-189.87682171035516
352.9313132063408,1.57675,-189.70782056896508
353.26481372610607,1.57522,-189.5237375085747
353.59831424587134,1.57362,-189.3139304182101
353.9353252974237,1.57201,-189.1013662202121
354.26882581718894,1.57047,-188.92703153012485
354.60232633695426,1.56909,-188.73444574409336
354.9358268567195,1.56789,-188.63865286131565
355.26932737648474,1.56678,-188.52074730717672
355.60282789625006,1.56566,-188.41408185852785
355.93983894780234,1.56454,-188.1622458949693
356.2733394675676,1.56331,-188.06568585287167
356.6068399873329,1.56198,-187.93213911157744
356.9403405070982,1.56048,-187.7128134069304
357.2738410268634,1.55885,-187.5386055939213
357.61085207841575,1.55717,-187.37211162771365
357.944352598181,1.55555,-187.15083633266897
358.2778531179463,1.55411,-186.93889531402303
358.61135363771155,1.55292,-186.8420706213593
358.94485415747687,1.55192,-186.7496045166374
359.28186520902915,1.551,-186.6343884016828
359.6153657287944,1.55021,-186.49132741629688
359.9488662485597,1.54941,-186.42602533837825
360.282366768325,1.54856,-186.2634754302
360.61586728809016,1.54756,-186.1463229693821
360.95287833964255,1.54648,-186.03947877007155
361.28637885940776,1.54517,-185.84185568069503
361.61987937917314,1.54374,-185.72371228353404
361.9533798989383,1.54213,-185.5039013158313
362.2868804187036,1.54037,-185.31983291036656
362.6238914702559,1.53859,-185.11657247452288
362.9573919900212,1.53695,-184.9177007768935
363.2908925097865,1.53556,-184.7549267668976
363.62439302955175,1.53438,-184.59317278319625
363.957893549317,1.53347,-184.4852458672165
364.29490460086936,1.53263,-184.41304922183912
364.6284051206346,1.53184,-184.2142271608824
364.9619056403999,1.53113,-184.18844370237937
365.2954061601651,1.53027,-184.08189504322536
365.6289066799305,1.52934,-183.98529072672216
365.96240719969575,1.52818,-183.8654376800794
366.299418251248,1.5269,-183.6749614071424
366.6329187710133,1.52539,-183.52377823509303
366.9664192907786,1.52372,-183.2955116053426
367.2999198105438,1.52195,-183.087013786484
367.6334203303092,1.52022,-182.89253965717964
367.9704313818614,1.51849,-182.6421899907135
368.3039319016267,1.517,-182.46431656452475
368.637432421392,1.51569,-182.3521478779015
368.9709329411573,1.51449,-182.18672229191284
369.3044334609225,1.51341,-182.11112169631895
369.6414445124748,1.51232,-181.9858850952792
369.97494503224,1.51122,-181.8491232773996
370.3084455520054,1.51004,-181.67850510348373
370.6419460717706,1.50877,-181.51960503384035
370.975446591536,1.50739,-181.28899730247724
371.3124576430882,1.50584,-181.12656238921
371.6459581628536,1.50432,-180.97529165916197
371.9794586826188,1.50274,-180.75368589276516
372.312959202384,1.50125,-180.6598416196829
372.64645972214936,1.49998,-180.48160844388565
372.97996024191457,1.49896,-180.36778286601827
373.3169712934669,1.49806,-180.17883528279376
373.6504718132322,1.49725,-180.1022270410064
373.98397233299744,1.49648,-179.9857751503372
374.3174728527627,1.49568,-179.92244690486362
374.650973372528,1.49479,-179.83616471113228
374.9879844240803,1.49379,-179.7368110757423
375.3214849438455,1.49262,-179.57358585555122
375.6549854636109,1.49132,-179.45883818258815
375.98848598337617,1.48983,-179.2603332764131
376.3219865031414,1.48837,-179.06679277050992
376.65899755469366,1.48687,-178.9190229929905
376.992498074459,1.48555,-178.72301085856688
377.32599859422425,1.48436,-178.62130263438198
377.6594991139895,1.48333,-178.429308302746
377.9929996337548,1.48239,-178.35913758076944
378.3300106853071,1.48144,-178.249328234797
378.6635112050724,1.48036,-178.0071288579245
378.9970117248377,1.47928,-177.9686819715666
379.33051224460286,1.47801,-177.78357666440013
379.6640127643682,1.47655,-177.63296452134895
379.9975132841335,1.47499,-177.46449231711927
380.3345243356858,1.47329,-177.2068905414296
380.6680248554511,1.4715,-177.05035540850545
381.0015253752163,1.46977,-176.8275283115303
381.3350258949816,1.46812,-176.62029700505798
381.6685264147469,1.4665,-176.4341157248135
382.0055374662992,1.46499,-176.2291199718839
382.3390379860644,1.46344,-176.00900409174722
382.6725385058297,1.46188,-175.87255781226008
383.006039025595,1.46021,-175.5799307985643
383.3395395453603,1.45846,-175.4522648668398
383.6765505969125,1.45655,-175.24292509369238
384.01005111667786,1.45455,-174.978951938717
384.3435516364431,1.45248,-174.7532483197187
384.6770521562085,1.45039,-174.4959271095208
385.0105526759737,1.44839,-174.27269718786962
385.34756372752594,1.44656,-174.02947384799228
385.68106424729126,1.44494,-173.82161321635007
386.0145647670565,1.44343,-173.66860494873444
386.3480652868218,1.44197,-173.48291977614
386.6815658065871,1.44046,-173.30707760149676
387.0150663263523,1.43899,-173.0942085087579
387.3520773779047,1.43737,-172.91659793728763
387.68557789766993,1.43563,-172.71580212603232
388.0190784174353,1.43375,-172.47676074534084
388.35257893720046,1.43178,-172.25406919126172
388.6860794569657,1.42971,-172.04207291459872
389.02309050851807,1.42755,-171.732358593849
389.3565910282833,1.42542,-171.5045850892008
389.6900915480486,1.42329,-171.22420326295585
390.02359206781387,1.4212,-170.94583120885702
390.3570925875792,1.41919,-170.7932028407406
390.6941036391314,1.4172,-170.5184316027066
391.0276041588968,1.41516,-170.22504654921005
391.361104678662,1.41308,-169.96913535365303
391.69460519842727,1.41095,-169.7270199734151
392.0281057181926,1.40873,-169.5076832611446
392.3651167697448,1.40649,-169.2214430955418
392.6986172895101,1.40422,-168.93288931452642
393.0321178092754,1.40205,-168.64241672275404
393.3656183290407,1.40001,-168.45011955130207
393.699118848806,1.39811,-168.23122836469287
394.0326193685712,1.39632,-167.94631445468917
394.36963042012354,1.39465,-167.71337215804277
394.7031309398888,1.39293,-167.5690271251643
395.0366314596541,1.39121,-167.3496284681562
395.37013197941934,1.3894,-167.1457739997825
395.7036324991846,1.38748,-166.93005200401885
396.0406435507369,1.38552,-166.69844352802724
396.3741440705022,1.38344,-166.43297801860706
396.70764459026753,1.38129,-166.17834004490516
397.0411451100328,1.37918,-165.92187856927788
397.37464562979807,1.37715,-165.67905231014444
397.7116566813504,1.37526,-165.51337494277792
398.0451572011156,1.37355,-165.239008116742
398.3786577208809,1.37196,-165.0546655102391
398.71215824064615,1.3704,-164.86006095386642
399.0456587604114,1.36881,-164.63332010963578
399.3826698119637,1.36722,-164.440700906431
399.716170331729,1.36553,-164.27005482168107
400.0496708514943,1.36375,-164.05058216210122
400.3831713712596,1.36184,-163.877788932339
400.7166718910249,1.35992,-163.6644467923526
401.0536829425772,1.35798,-163.3794844336402
401.3871834623424,1.35604,-163.15156573831203
401.7206839821077,1.35423,-162.9512530404031
402.054184501873,1.3525,-162.67163846573476
402.3876850216383,1.35092,-162.54887119185116
402.7246960731905,1.34939,-162.35283716350455
403.0581965929558,1.34788,-162.1697976662606
403.3916971127211,1.34629,-161.9851328460189
403.7251976324864,1.3447,-161.76561423498217
404.0586981522516,1.34301,-161.54363936186502
404.395709203804,1.34128,-161.31944328934853
404.7292097235692,1.33946,-161.09665343630718
405.06271024333455,1.33763,-160.92051222965154
405.3962107630998,1.3359,-160.73501175006623
405.72971128286497,1.33428,-160.5201961581636
406.0632118026304,1.33272,-160.32982592996655
406.4002228541826,1.33125,-160.1676180227098
406.733723373948,1.32975,-159.98714746719125
407.0672238937131,1.32823,-159.79889909933107
407.4007244134785,1.32667,-159.7262331361547
407.7342249332437,1.32509,-159.40002633706962
408.071235984796,1.32342,-159.18726085753602
408.4047365045613,1.32168,-158.98848843577966
408.73823702432657,1.31996,-158.78291947254783
409.07173754409183,1.31827,-158.5401384242895
409.4052380638572,1.31673,-158.4075168756437
409.7422491154094,1.31524,-158.21114378595448
410.0757496351747,1.31391,-158.07739318119866
410.40925015494,1.31264,-157.92459862956264
410.7427506747053,1.31138,-157.77963642792415
411.0762511944705,1.31007,-157.61804925458304
411.4132622460228,1.30873,-157.48163967307175
411.7467627657881,1.30726,-157.29814373227225
412.08026328555343,1.30574,-157.1022108628479
412.4137638053186,1.30419,-156.87022912984483
412.7472643250839,1.30258,-156.7039022899453
413.0842753766362,1.30101,-156.47227769934898
413.4177758964015,1.29958,-156.3053832477433
413.7512764161668,1.29823,-156.21421969242067
414.0847769359321,1.29693,-156.06811850000767
414.4182774556973,1.29565,-155.88183028152264
414.7552885072496,1.2943,-155.75163329906775
415.0887890270149,1.29292,-155.55468657570626
415.4222895467802,1.29149,-155.3748049899692
415.7557900665454,1.29,-155.24576107818925
416.0892905863108,1.28845,-154.95126705654772
416.426301637863,1.28692,-154.85330304073238
416.7598021576284,1.2854,-154.6063991294399
417.0933026773935,1.28394,-154.47298048983768
417.4268031971589,1.28252,-154.27652866467778
417.7603037169241,1.28116,-154.09884559833895
418.0973147684765,1.27978,-153.9878489569554
418.4308152882417,1.27835,-153.80431555232235
418.764315808007,1.27684,-153.6034377854557
419.09781632777225,1.27528,-153.4451030122525
419.4313168475376,1.2737,-153.22827230994866
419.76832789908985,1.27216,-153.0214639135898
420.1018284188551,1.27064,-152.8689811468856
420.4353289386204,1.26928,-152.73824554157267
420.7688294583857,1.26802,-152.57284239040976
421.1023299781509,1.26683,-152.40179964702224
421.4393410297032,1.26572,-152.2644257079658
421.77284154946847,1.26456,-152.12360074498912
422.1063420692338,1.26334,-151.9340487737276
422.4398425889991,1.26208,-151.8555676764314
422.7733431087643,1.26076,-151.66646966158387
423.1068436285296,1.25925,-151.5099647888821
423.4438546800818,1.25775,-151.32074592145025
423.7773551998472,1.25617,-151.13319512097027
424.11085571961246,1.2547,-150.9476142275992
424.4443562393777,1.2533,-150.78409630951842
